lagrangian/mu_B,eval/J_Q,eval/J_P,eval/J_B,time/fps,lagrangian/avg_J_D,eval/mean_power_mw,eval/mean_coverage,time/total_timesteps,lagrangian/mu_P,eval/mean_stall_sec,eval/mean_psnr_db,physical/mean_coverage,time/iterations,time/time_elapsed,eval/J_D,tiles/enhancement_freq_max,eval/violation,physical/mean_stall_seconds,eval/mean_n_tiles,tiles/enhancement_freq_std,lagrangian/avg_J_P,rollout/ep_rew_mean,eval/feasible,lagrangian/n_episodes,lagrangian/avg_J_B,physical/mean_n_enhanced_tiles,lagrangian/mu_D,physical/mean_power_mW,rollout/ep_len_mean,train/n_updates,train/explained_variance,train/clip_range,train/loss,train/clip_fraction,train/learning_rate,train/value_loss,train/approx_kl,train/entropy_loss,train/policy_gradient_loss
1.4669367368839443,25.421763684549514,3.7948347743803263,7.046876035454211,245,0.8681957178372884,12.5,0.8373204409389604,171072,0.4359649321730042,0.001299494236992745,51.9438322061506,0.8721985474620136,99,697,0.03885660085536025,0.7847222222222222,0.0,0.02764105125604832,14.879629629629628,0.24416430632934055,3.794834774380322,14.03818882,1.0,48,7.8496106689519385,16.557291666666668,1.8380472936235,12.4999999999996,36.0,980,0.209031879901886,0.2,0.08825501799583435,0.3104166666666667,0.0003,2.2122095312785217,0.027625637,-12.623002945935285,-0.02565121103371321
1.4665577653146298,25.406841739449693,3.7948347743803263,7.055572648484447,245,0.6420200809835083,12.5,0.8368431350940528,172800,0.429202019108955,0.001779441629988,51.92506500194697,0.8871446002093917,100,704,0.05230149680318749,0.8310185185185185,0.0,0.0205485910142499,14.898148148148147,0.25634613485181984,3.794834774380322,14.3098795,1.0,48,7.84841137227414,16.560185185185187,1.8389023438259586,12.4999999999996,36.0,990,0.21572661399841309,0.2,1.0044736862182617,0.3191550925925926,0.0003,2.242737349867821,0.029518077,-12.59519656499227,-0.026035602037208498
1.4663762830380012,25.406841739449693,3.7948347743803263,7.063419711597651,245,1.0831707597053548,12.5,0.8368431350940528,174528,0.4224491453107774,0.003856397736758765,51.92506500194697,0.8792014560803882,101,711,0.11416424321843559,0.8142361111111112,0.0,0.034494222425125246,14.907407407407407,0.25744532164380307,3.798850480728957,14.29919218,1.0,48,7.92740708934857,16.73263888888889,1.840860270725222,12.514467592592192,36.0,1000,0.18216466903686523,0.2,0.5762711763381958,0.32413194444444443,0.0003,2.2692225125100878,0.031103352,-13.23273238076104,-0.026269261973599592
1.466246384592842,25.401764043117,3.7948347743803263,7.0729174676132045,245,1.1089402402830988,12.5,0.8366562482306269,176256,0.415691096648384,0.004466873257140624,51.9218981873351,0.8714415302231378,102,718,0.13291876775916522,0.8084490740740741,0.0,0.03524494954199892,14.925925925925926,0.25432351702124806,3.7967805350426436,13.45488668,1.0,48,7.948040621936305,16.76446759259259,1.8428826213259297,12.507233796295896,36.0,1010,0.24327141046524048,0.2,0.7376753687858582,0.32199074074074074,0.0003,2.369242479459003,0.0285912,-12.53183973453663,-0.025267738272884376
1.4660513799535055,25.446828799979148,3.7948347743803263,7.083050444174217,245,0.900357988481835,12.5,0.8381491301750713,177984,0.4089281835843348,0.005778494410484378,51.94049517027606,0.8792492487654505,103,725,0.17350740434191114,0.8055555555555556,0.0,0.028795061729133514,14.944444444444443,0.24807077142359482,3.794834774380322,13.668339309999999,1.0,48,7.921998144265466,16.70659722222222,1.8443835162971343,12.4999999999996,36.0,1020,0.258245587348938,0.2,2.5889828205108643,0.3269097222222222,0.0003,2.410288246307108,0.03077283,-12.752055136362712,-0.02354795618189706
1.4660528909201367,25.4147549976653,3.7948347743803263,7.082916909074849,245,1.2499015719486442,12.5,0.8370870352676639,179712,0.4021652705202856,0.005281043289894478,51.93852119741225,0.8826392866275627,104,732,0.1581052726195067,0.8159722222222222,0.0,0.03987567339061298,14.944444444444443,0.256139393168111,3.794834774380322,13.676823469999999,1.0,48,8.000604386652414,16.874421296296298,1.8467582702270058,12.4999999999996,36.0,1030,0.1720460057258606,0.2,0.7370531558990479,0.32123842592592594,0.0003,2.3329440498793566,0.028202048,-13.284877381501374,-0.024075923515138802
1.4658770054361936,25.453481651907595,3.7948347743803263,7.094242678640238,245,1.1090891929130622,12.5,0.8383891186009973,181440,0.3954070773802986,0.004729981570456268,51.942221712115064,0.882254330291878,105,739,0.1410432441333769,0.7818287037037037,0.0,0.03524287448109078,14.972222222222221,0.24616273994455426,3.7967227440052125,13.65385937,1.0,48,7.929645806422737,16.72222222222222,1.8487809932092885,12.507233796295896,36.0,1040,0.21440792083740234,0.2,0.5611060857772827,0.32112268518518516,0.0003,2.4479738970597587,0.02822674,-12.495330008754024,-0.023049416021374915
1.4658553979484952,25.458559348240286,3.7948347743803263,7.089960632769571,245,1.1374314195913071,12.5,0.8385760054644233,183168,0.38864416431624943,0.004235896319621784,51.94538852672693,0.8756464066753059,106,746,0.1256772031091993,0.8043981481481481,0.0,0.03622765165677134,14.962962962962962,0.25215106541075427,3.794834774380322,13.61116143,1.0,48,7.991357004920636,16.858796296296298,1.8508745717582666,12.4999999999996,36.0,1050,0.16489267349243164,0.2,0.8837433457374573,0.30949074074074073,0.0003,2.427738965661437,0.031129979,-12.496145297862865,-0.02384573834499827
1.465785875076029,25.45190649631184,3.7948347743803263,7.090666734082564,245,1.0712040071210807,12.5,0.8383360170384974,184896,0.38188125125220024,0.004235896319621784,51.94366198488793,0.8780429068174841,107,754,0.1256772031091993,0.8420138888888888,0.0,0.03398969866511678,14.962962962962962,0.25862972586031285,3.794834774380322,13.65986486,1.0,48,7.972190851013547,16.819444444444443,1.8528025817760694,12.4999999999996,36.0,1060,0.1692788004875183,0.2,0.10301711410284042,0.30422453703703706,0.0003,2.50882398099811,0.026875809,-12.71363372096309,-0.022236455573389928
1.4659397759892432,25.45190649631184,3.7948347743803263,7.0912955925885734,245,1.3493904715812437,12.5,0.8383360170384974,186624,0.37511833818815105,0.004841357888358631,51.94366198488793,0.8611048705976759,108,761,0.14631186792875214,0.7980324074074074,0.0,0.043204972962898394,14.962962962962962,0.2520990163395859,3.794834774380322,13.108398889999998,1.0,48,8.06156036528564,16.98784722222222,1.8554260579550226,12.4999999999996,36.0,1070,0.222328782081604,0.2,0.729962944984436,0.3366898148148148,0.0003,2.4498285570078426,0.031434324,-13.048049290974935,-0.027685447237281887
1.4658776090195715,25.486046827448302,3.7948347743803263,7.090367270109955,245,1.0642630050561517,12.5,0.8393894957312057,188352,0.36835542512410185,0.005280574587478899,51.98276146020776,0.88114703192127,109,768,0.15681024791024112,0.8240740740740741,0.0,0.03377730816715416,14.962962962962962,0.26301488203984597,3.794834774380322,13.123764319999998,1.0,48,7.975133212131301,16.82002314814815,1.857336715467663,12.4999999999996,36.0,1080,0.1796819567680359,0.2,3.1630258560180664,0.3431712962962963,0.0003,2.4476639293962057,0.032473788,-12.976420854639125,-0.027377224832566247
1.4657563376142269,25.45190649631184,3.7948347743803263,7.077068049742921,245,0.9555917017600702,12.5,0.8383360170384974,190080,0.36159251206005266,0.004206417270974286,51.94366198488793,0.886349477719883,110,775,0.12569353850740622,0.8101851851851852,0.0,0.03085157607972214,14.935185185185185,0.25455004286377325,3.794834774380322,14.056742269999999,1.0,48,7.951491437862149,16.766203703703702,1.8589756947220633,12.4999999999996,36.0,1090,0.14221835136413574,0.2,0.09477037936449051,0.3189236111111111,0.0003,2.473852862859214,0.027735028,-12.997798626511186,-0.02575352975357048
1.4656529694039944,25.459220467807942,3.7948347743803263,7.07783761841283,244,1.0949125459653455,12.5,0.8385819303654264,191808,0.3548355463739168,0.004206417270974286,51.95375023306395,0.8780414081225785,111,783,0.12569353850740622,0.8090277777777778,0.0,0.0345636307749747,14.935185185185185,0.25612013770994024,3.797213725545644,14.101622010000003,1.0,48,7.958652715906964,16.781828703703702,1.8609629760869766,12.507233796295896,36.0,1100,0.06960868835449219,0.2,0.11230707913637161,0.3521412037037037,0.0003,2.460450445060377,0.031180836,-13.131210277698658,-0.028588528158488096
1.4654749318321325,25.45190649631184,3.7948347743803263,7.073575168359489,244,0.9930340758202422,12.5,0.8383360170384974,193536,0.3480875228160072,0.004206417270974286,51.94366198488793,0.8675549261442078,112,790,0.12569353850740622,0.7997685185185185,0.0,0.031112544668266382,14.925925925925924,0.25191042562167243,3.800790576836159,13.83526578,1.0,48,7.928784971255232,16.71238425925926,1.8626955612765272,12.52170138888849,36.0,1110,0.17877864837646484,0.2,0.08288493752479553,0.3343171296296296,0.0003,2.5456384614661887,0.034243107,-12.970375922874169,-0.029036952167128524
1.4653483065239887,25.45190649631184,3.7948347743803263,7.081942877846057,244,1.0805627051843996,12.5,0.8383360170384974,195264,0.341324609751958,0.004335700238315067,51.94366198488793,0.8767665426268195,113,797,0.12982657139266918,0.7934027777777778,0.0,0.03410257372454969,14.944444444444443,0.2518074579253986,3.794834774380322,13.905019959999997,1.0,48,7.949349876742473,16.75636574074074,1.8646469680394882,12.4999999999996,36.0,1120,0.2138434648513794,0.2,0.08253377676010132,0.32314814814814813,0.0003,2.4159406802168597,0.029016022,-12.883485691635697,-0.025562183619304388
1.4651144106596012,25.46289786654621,3.7948347743803263,7.062819769861881,244,1.0626990699114878,12.5,0.838770044816275,196992,0.3345616966879088,0.003300595918784647,51.94538984176898,0.8762332392509029,114,804,0.09793306699275066,0.8043981481481481,0.0,0.03361801742012712,14.907407407407407,0.2511944329269783,3.794834774380322,13.9336149,1.0,48,7.9064416542450315,16.67650462962963,1.8665537157142669,12.4999999999996,36.0,1130,0.16561180353164673,0.2,1.3459349870681763,0.2995949074074074,0.0003,2.4149980581469004,0.02874125,-12.70412099979542,-0.024320455620720705
1.46499740107066,25.44556839369199,3.7948347743803263,7.050496582653079,244,1.1458961994579198,12.5,0.8381452184273862,198720,0.32780461264895244,0.002499696906668004,51.92876551664978,0.8625320285238333,115,811,0.07368668583334625,0.7945601851851852,0.0,0.036596894706446156,14.879629629629632,0.2519221396773883,3.7971663844174546,13.641995430000001,1.0,48,7.953196164423499,16.76678240740741,1.8686684562129117,12.507233796295896,36.0,1140,0.16606491804122925,0.2,0.8086563348770142,0.3140046296296296,0.0003,2.5652491511570084,0.029499682,-12.77800473107232,-0.02445939313792796
1.4648671763573784,25.437242645972507,3.7948347743803263,7.042388868879105,244,1.0500423907727507,12.5,0.837864108895519,200448,0.32104169958490325,0.002286748998639453,51.90778091505201,0.8913345108040441,116,818,0.06715930439269122,0.8315972222222222,0.0,0.03348164825574205,14.861111111111112,0.262510949340727,3.794834774380322,13.842717519999999,1.0,48,7.947910114687443,16.76851851851852,1.8705435621898436,12.4999999999996,36.0,1150,0.21308958530426025,0.2,0.12011080980300903,0.3200810185185185,0.0003,2.495494175288412,0.031472053,-12.85289778886018,-0.02416156727855128
1.4647312470620482,25.45813491952211,3.7948347743803263,7.0545090558087615,244,1.086499692779333,12.5,0.838632347767664,202176,0.3143207376532864,0.002499696906668004,51.922892648040836,0.8780103593200772,117,825,0.07368668583334625,0.8136574074074074,0.0,0.03462515627087779,14.888888888888891,0.2559473956858527,3.811615227353252,14.333765179999999,1.0,48,7.945628281867871,16.75289351851852,1.872509811421792,12.550636574073675,36.0,1160,0.15500372648239136,0.2,0.11657368391752243,0.3280092592592593,0.0003,2.59726849772312,0.03219414,-12.709845235612658,-0.02574907753582078
1.4646108238420559,25.440490697359298,3.7948347743803263,7.07692918587204,244,1.1034900804203438,12.5,0.8379583315639603,203904,0.3075578245892372,0.0035225314851322965,51.919438249320784,0.8806504285297493,118,832,0.10473594244811642,0.7893518518518519,0.0,0.03525621756338458,14.935185185185185,0.2485492996944839,3.794834774380322,14.106652899999997,1.0,48,7.951830712003094,16.76215277777778,1.8745185366228427,12.4999999999996,36.0,1170,0.15572571754455566,0.2,0.6761834025382996,0.30376157407407406,0.0003,2.5553079073075895,0.028076217,-12.71282646037914,-0.021557479024071385
1.4643784931330381,25.447143549287745,3.7948347743803263,7.064261694601478,245,0.9726311213316792,12.5,0.8381983199898863,205632,0.300794911525188,0.003373504575668171,51.92116479115979,0.870162423334516,119,839,0.09998922051144822,0.8020833333333334,0.0,0.030602947916264344,14.907407407407407,0.2503207520846015,3.794834774380322,14.05032892,1.0,48,7.907067716392889,16.666666666666668,1.876200114426172,12.4999999999996,36.0,1180,0.1746869683265686,0.2,0.233826145529747,0.3195601851851852,0.0003,2.520109791391426,0.029156331,-12.650288592444525,-0.02505474386184856
1.464179487680357,25.447143549287745,3.7948347743803263,7.080677613173961,245,1.0681038640765605,12.5,0.8381983199898863,207360,0.2940319984611388,0.003814342698322345,51.92116479115979,0.8878581720277504,120,846,0.11245806806918775,0.8096064814814815,0.0,0.03394418211957678,14.944444444444443,0.2575307715561927,3.794834774380322,14.321246350000001,1.0,48,7.920397818927593,16.696180555555557,1.8781203740863635,12.4999999999996,36.0,1190,0.16214752197265625,0.2,0.2115938663482666,0.33501157407407406,0.0003,2.5720372221536105,0.032815482,-13.145121235317655,-0.025887988788869092
1.4639900118387075,25.465448891018212,3.7948347743803263,7.085491613280856,245,1.1253611865872735,12.5,0.838878261094593,209088,0.2872690853970896,0.004425603883745736,51.93298089621686,0.8729203054388429,121,853,0.13126013113162951,0.7876157407407407,0.0,0.03576284047555139,14.953703703703704,0.24805385749157322,3.794834774380322,14.169320049999996,1.0,48,7.924209663340185,16.70428240740741,1.8801837770528316,12.4999999999996,36.0,1200,0.1537073850631714,0.2,0.7322818636894226,0.30422453703703706,0.0003,2.6040417686104775,0.027656985,-12.639003661826806,-0.023740327615221893
1.4639314281313371,25.462588622909177,3.7948347743803263,7.094251844696462,245,1.235366328560362,12.5,0.8388009234209819,210816,0.2805107520706381,0.0041942935231150955,51.92244869664149,0.8723172193802254,122,860,0.12521382905835202,0.7795138888888888,0.0,0.039562422236573906,14.972222222222221,0.24992853092856948,3.7966666694193836,13.80319592,1.0,48,7.976566517051844,16.814814814814813,1.8825221928742324,12.507233796295896,36.0,1210,0.1551569104194641,0.2,0.16438129544258118,0.3109953703703704,0.0003,2.5580468425596203,0.027726734,-12.748619994410761,-0.019620873261657026
1.4639367618531307,25.478496517363684,3.7948347743803263,7.108018583030982,245,1.2869565343353804,12.5,0.8393584847635746,212544,0.2737478390065889,0.0050048123369812935,51.93127843915189,0.8800723036996478,123,867,0.15054384330148152,0.7974537037037037,0.0,0.041364934750477506,15.0,0.257353992285549,3.794834774380322,13.550990630000001,1.0,48,8.002133488717455,16.869791666666668,1.8849895842100708,12.4999999999996,36.0,1220,0.16682159900665283,0.2,1.4345897436141968,0.3179398148148148,0.0003,2.6346629600833964,0.029390188,-12.54492200922083,-0.026044568245264667
1.4638510854425602,25.492158056176347,3.7948347743803263,7.1176796378707925,245,1.2952813132124412,12.5,0.8398318788607968,214272,0.2669849259425397,0.005656900170138278,51.946654103209596,0.8649565165113846,124,874,0.16942326505983715,0.7627314814814815,0.0,0.041359967734046696,15.018518518518519,0.246198850802562,3.794834774380322,13.5634854,1.0,48,7.9657294357717525,16.78298611111111,1.887477787493102,12.4999999999996,36.0,1230,0.11543798446655273,0.2,0.7832353711128235,0.31267361111111114,0.0003,2.6436071145313758,0.030972647,-12.189573680029975,-0.02101983624053429
1.4638402744810377,25.46037119468552,3.7948347743803263,7.083589536243017,245,1.3311868471263029,12.5,0.8386913742311671,216000,0.2602220128784905,0.005231396415494151,51.930449501127704,0.8676564989100205,125,881,0.15542988438532468,0.7980324074074074,0.0,0.04257620155815132,14.944444444444443,0.25700904545136405,3.794834774380322,13.227449509999996,1.0,48,7.995675615391036,16.852430555555557,1.8900557546109176,12.4999999999996,36.0,1240,0.19812744855880737,0.2,2.039973735809326,0.31828703703703703,0.0003,2.6118127636887407,0.029250827,-12.458454163869222,-0.025564862646300483
1.4637186376774838,25.46037119468552,3.7948347743803263,7.070506803983747,245,1.1508664785541554,12.5,0.8386913742311671,217728,0.2534590998144413,0.004846381356272081,51.930449501127704,0.8740464390160048,126,888,0.14409325081670765,0.8020833333333334,0.0,0.03648640098726543,14.916666666666666,0.25434840290655847,3.794834774380322,13.552307129999999,1.0,48,7.951345278578439,16.75752314814815,1.8921829208073029,12.4999999999996,36.0,1250,0.2488102912902832,0.2,2.575786828994751,0.32349537037037035,0.0003,2.537917902348218,0.029120168,-12.348516337076823,-0.026084079867642787
1.4636853833622914,25.46037119468552,3.7948347743803263,7.095875194558392,245,1.3101602836584194,12.5,0.8386913742311671,219456,0.24669618675039212,0.005231396415494151,51.930449501127704,0.8778304225483956,127,895,0.15542988438532468,0.8211805555555556,0.0,0.041658185921390485,14.972222222222223,0.2632800234395143,3.794834774380322,13.846057120000001,1.0,48,7.986698273923031,16.838541666666668,1.8947083215164489,12.4999999999996,36.0,1260,0.15897953510284424,0.2,1.9797028303146362,0.3262731481481482,0.0003,2.595958528805662,0.027365463,-12.650397205352784,-0.025415854854509236
1.463505047207879,25.471755496347843,3.7948347743803263,7.099070688166196,245,1.1287362599901067,12.5,0.8391103784981745,221184,0.23993804128640578,0.004846381356272081,51.93391958182875,0.8838566725870294,128,902,0.14409325081670765,0.8009259259259259,0.0,0.03609742439806097,14.981481481481481,0.25468352530913924,3.7967418144054634,14.122794119999998,1.0,48,7.927865538235054,16.708912037037038,1.8967801621664242,12.507233796295894,36.0,1270,0.2001868486404419,0.2,2.6618988513946533,0.31863425925925926,0.0003,2.5583999969341136,0.02949252,-12.2821160281146,-0.02500323801111706
1.463305373788405,25.46667780001515,3.7948347743803263,7.0908891072994775,245,1.0764438679594928,12.5,0.8389234916347487,222912,0.2331751282223566,0.004846381356272081,51.93138818673959,0.8663485124609999,129,909,0.14409325081670765,0.7777777777777778,0.0,0.03416726482401895,14.962962962962962,0.245788644231711,3.794834774380322,14.29097837,1.0,48,7.9201306322104275,16.685185185185187,1.8987212718363229,12.4999999999996,36.0,1280,0.15495282411575317,0.2,0.22187955677509308,0.309375,0.0003,2.5759300002345333,0.031777505,-12.465064154730904,-0.023792429224381018
1.4632587308923208,25.46667780001515,3.7948347743803263,7.0838797633199455,245,1.1752783897279138,12.5,0.8389234916347487,224640,0.2264122151583074,0.004776591052371802,51.93138818673959,0.8698885170356603,130,916,0.1419540049390009,0.7876157407407407,0.0,0.037415323521964645,14.944444444444445,0.2540437873887231,3.794834774380322,13.909423960000002,1.0,48,7.981342841566305,16.816550925925927,1.9009094678106426,12.4999999999996,36.0,1290,0.20334941148757935,0.2,1.3032532930374146,0.31168981481481484,0.0003,2.5404549025275087,0.030219864,-12.819828097025553,-0.02709912959555233
1.4632048413343968,25.46037119468552,3.7948347743803263,7.119796342335083,245,1.2062879097089017,12.5,0.8386913742311671,226368,0.2196493020942582,0.0055810219164634965,51.930449501127704,0.8846457377872402,131,923,0.1670974084248911,0.8009259259259259,0.0,0.03838783962634899,15.018518518518519,0.25445107515700943,3.794834774380322,14.188249480000001,1.0,48,7.978444176830405,16.810185185185187,1.9031751875849148,12.4999999999996,36.0,1300,0.17764544486999512,0.2,0.6553537845611572,0.31840277777777776,0.0003,2.559166977637344,0.028004691,-12.561655214097765,-0.025491605709410375
1.4631384909900484,25.46037119468552,3.7948347743803263,7.11279031953012,245,1.215081235289349,12.5,0.8386913742311671,228096,0.212886389030209,0.005705588487787097,51.930449501127704,0.8773666102999031,132,930,0.1709156827310876,0.7818287037037037,0.0,0.038897287819708234,15.0,0.2500880306183045,3.794834774380322,14.302124840000001,1.0,48,7.973459862260687,16.80439814814815,1.9054628906731381,12.4999999999996,36.0,1310,0.13879787921905518,0.2,1.691613793373108,0.31927083333333334,0.0003,2.5895921249632483,0.028636115,-12.364749657666241,-0.026647618181865524
1.4631019393062936,25.44885854547473,3.7948347743803263,7.133957795987395,245,1.1874638832456774,12.5,0.8381921091848707,229824,0.20612930499125265,0.006874984219964944,51.91165618313207,0.8717244959182494,133,937,0.20711579641802566,0.7922453703703703,0.0,0.03782567676669241,15.046296296296296,0.25432485650144543,3.7971663844174546,14.10385947,1.0,48,7.985379326498112,16.82523148148148,1.9076815503812523,12.507233796295894,36.0,1320,0.14740914106369019,0.2,0.09190880507230759,0.29259259259259257,0.0003,2.69751509781237,0.026724977,-12.492483859592014,-0.02731952593765325
1.4631336541074058,25.531800939135678,3.7948347743803263,7.149984283707423,245,1.1952415221241972,12.5,0.8413004888145005,231552,0.19936639192720346,0.006663734509462133,51.95966350692502,0.8870607677446417,134,944,0.20070522221740958,0.8159722222222222,0.0,0.038401653623416014,15.083333333333334,0.25831000929703396,3.794834774380322,14.194887349999998,1.0,48,8.012685920444907,16.89178240740741,1.9099196541865628,12.4999999999996,36.0,1330,0.1760074496269226,0.2,2.710584878921509,0.3031828703703704,0.0003,2.6337789405275274,0.028306058,-12.87472532413624,-0.02197499273741549
1.4631859534019072,25.547582138858044,3.7948347743803263,7.159315786725325,245,1.383607664834227,12.5,0.8418418641038524,233280,0.19260347886315426,0.006256821081838351,51.96764349073916,0.8828012896354651,135,951,0.18797616704485173,0.8061342592592593,0.0,0.04423059241720108,15.101851851851853,0.2543665080343191,3.794834774380322,14.1757045,1.0,48,8.020919717800579,16.906828703703702,1.9126286733486484,12.4999999999996,36.0,1340,0.12624406814575195,0.2,1.3827699422836304,0.3142361111111111,0.0003,2.7155558722438635,0.02931347,-12.87845557530721,-0.024447392513630567
1.463202606097479,25.531800939135678,3.7948347743803263,7.159891202238502,245,1.305262204274665,12.5,0.8413004888145005,235008,0.18584599883140618,0.006100447239216801,51.95966350692502,0.8736675479112456,136,958,0.18313450437226678,0.8038194444444444,0.0,0.04171888111518705,15.101851851851853,0.2514891678718464,3.797007987300765,13.91569385,1.0,48,8.006661078228712,16.87037037037037,1.9151418288593351,12.507233796295896,36.0,1350,0.1356835961341858,0.2,2.1112380027770996,0.29953703703703705,0.0003,2.7218377102856284,0.025872812,-12.745798202797218,-0.020918240805191023
1.4633244152184632,25.474886509567835,3.7948347743803263,7.162233476617292,245,1.3552096447441375,12.5,0.839202317807556,236736,0.179083085767357,0.006690074892257027,51.93737259243531,0.881122324442036,137,965,0.20443213549354658,0.8269675925925926,0.0,0.0430511645441887,15.10185185185185,0.26346089665386413,3.794834774380322,13.899049710000002,1.0,48,8.048723648393706,16.96990740740741,1.9177798529711956,12.4999999999996,36.0,1360,0.1855982542037964,0.2,1.4431270360946655,0.32274305555555555,0.0003,2.6157165314312336,0.035588574,-12.7826839906198,-0.024565487529185637
1.4634593285624133,25.47403273349818,3.7948347743803263,7.162149957659865,245,1.3907117653321113,12.5,0.8391647683283893,238464,0.1723201727033078,0.007006251968327813,51.945825165185425,0.8762526327458391,138,972,0.21205522191020845,0.796875,0.0,0.04453856619867126,15.101851851851853,0.2524250953170967,3.794834774380322,13.79776598,1.0,48,8.053965337580076,16.973958333333332,1.920506632384526,12.4999999999996,36.0,1370,0.1974809169769287,0.2,0.8511802554130554,0.29832175925925924,0.0003,2.6455351928317987,0.029615851,-12.62384327782525,-0.022973604372668044
1.4635767738784864,25.466718762002078,3.7948347743803263,7.149103610257808,245,1.424432103196479,12.5,0.8389188550014604,240192,0.1655572596392586,0.005532692657669772,51.9357369170094,0.8691095557539606,139,979,0.1665777999150384,0.8055555555555556,0.0,0.045672589920880705,15.074074074074074,0.2552369025576949,3.794834774380322,13.574138499999998,1.0,48,8.046978126429241,16.96122685185185,1.9233177126425172,12.4999999999996,36.0,1380,0.13011997938156128,0.2,0.09961433708667755,0.33975694444444443,0.0003,2.7456504458630526,0.032887146,-12.675616967236554,-0.025206732505897958
1.463480062552458,25.469808813235137,3.7948347743803263,7.161405178114315,245,1.1527525868427688,12.5,0.8390154309441301,241920,0.15879916233284866,0.007850704114901281,51.92868074462903,0.8805601525069674,140,986,0.23428286499878684,0.7991898148148148,0.0,0.03654164308572125,15.101851851851853,0.24953725554389117,3.7967610774360208,13.91798995,1.0,48,7.961315469588604,16.78240740740741,1.9254495941096241,12.507233796295894,36.0,1390,0.23460501432418823,0.2,1.5190786123275757,0.33848379629629627,0.0003,2.6902422928147844,0.03159468,-12.462014989499693,-0.029303736924366268
1.4635145952478887,25.466718762002078,3.7948347743803263,7.14671787032668,245,1.4029310763868112,12.5,0.8389188550014604,243648,0.15203624926879947,0.0073253523983676586,51.9357369170094,0.8809238271552211,141,993,0.218016872213311,0.8096064814814815,0.0,0.045122295899477124,15.074074074074074,0.2550765060926583,3.794834774380322,14.301451789999996,1.0,48,8.013813078172332,16.89178240740741,1.928206921800591,12.4999999999996,36.0,1400,0.10644549131393433,0.2,1.3583202362060547,0.2912037037037037,0.0003,2.7255960459510487,0.028155288,-12.847834590629295,-0.021854359385798928
1.463478152948991,25.47403273349818,3.7948347743803263,7.156373997494718,245,1.3087834287458917,12.5,0.8391647683283893,245376,0.14527333620475028,0.00814155960456213,51.945825165185425,0.8766132300634226,142,1000,0.24104593475076067,0.8009259259259259,0.0,0.041647037154186925,15.092592592592593,0.2538970824854136,3.794834774380322,13.988781779999995,1.0,48,7.985423080440918,16.822337962962962,1.9307288803724558,12.4999999999996,36.0,1410,0.1438266634941101,0.2,0.15729555487632751,0.33032407407407405,0.0003,2.7431855863995023,0.028018355,-12.26676598654853,-0.024502088136419103
1.4635897475727402,25.47403273349818,3.7948347743803263,7.157155349064939,245,1.5638662963419696,12.5,0.8391647683283893,247104,0.13851042314070108,0.008530144203932078,51.945825165185425,0.8607505994219808,143,1007,0.25411752203249366,0.7685185185185185,0.0,0.05009515384649779,15.092592592592593,0.2506710145450557,3.794834774380322,13.521549490000002,1.0,48,8.04463784949966,16.953125,1.9338885461133108,12.4999999999996,36.0,1420,0.10734355449676514,0.2,1.8384227752685547,0.3452546296296296,0.0003,2.7465055636785647,0.028330933,-12.61724062319155,-0.029278767671160125
1.4635810226447896,25.466718762002078,3.7948347743803263,7.153941709985127,245,1.3156346214580188,12.5,0.8389188550014604,248832,0.1317475100766519,0.0070639256674734216,51.9357369170094,0.8730724093419125,144,1014,0.21181300309507808,0.7754629629629629,0.0,0.041880645133597474,15.083333333333334,0.2455914923540143,3.794834774380322,13.492657650000002,1.0,48,7.9965100288197855,16.85474537037037,1.9364276326669558,12.4999999999996,36.0,1430,0.28530579805374146,0.2,1.8429534435272217,0.31232638888888886,0.0003,2.6629629960766543,0.025310528,-12.344079024703415,-0.02313333525736299
1.4637650526575627,25.47403273349818,3.7948347743803263,7.152751651777439,245,1.6413095869304317,12.5,0.8391647683283893,250560,0.1249845970126027,0.007495572327285742,51.945825165185425,0.8642551773581396,145,1021,0.22262312394989162,0.7719907407407407,0.0,0.0523809366697748,15.083333333333334,0.25081185592952643,3.794834774380322,13.379655240000004,1.0,48,8.073612005109261,17.01851851851852,1.939780906634282,12.4999999999996,36.0,1440,0.12551826238632202,0.2,0.7953919172286987,0.3144675925925926,0.0003,2.761410686760037,0.030809132,-12.754632095054344,-0.02482817618055614
1.463900019478397,25.531800939135678,3.7948347743803263,7.157348483092658,245,1.4479316548055794,12.5,0.8413004888145005,252288,0.11822168394855351,0.007044383911170386,51.95966350692502,0.8754369345457597,146,1028,0.21134979505180293,0.7939814814814815,0.0,0.046643463239200864,15.092592592592593,0.2512776571518366,3.794834774380322,13.347764060000001,1.0,48,8.053986728333717,16.97222222222222,1.9426507357712959,12.4999999999996,36.0,1450,0.21495121717453003,0.2,3.2203869819641113,0.3383101851851852,0.0003,2.6830768598450554,0.027998379,-12.114373655672427,-0.02885592618991655
