physical/mean_power_mW,eval/feasible,eval/mean_power_mw,physical/mean_stall_seconds,eval/mean_coverage,eval/mean_n_tiles,physical/mean_n_enhanced_tiles,eval/J_B,lagrangian/mu_B,lagrangian/avg_J_D,tiles/enhancement_freq_std,eval/J_Q,eval/mean_psnr_db,time/total_timesteps,lagrangian/n_episodes,rollout/ep_rew_mean,physical/mean_coverage,eval/mean_stall_sec,lagrangian/avg_J_P,eval/violation,time/time_elapsed,lagrangian/avg_J_B,eval/J_P,eval/J_D,tiles/enhancement_freq_max,rollout/ep_len_mean,time/fps,lagrangian/mu_D,lagrangian/mu_P,time/iterations,train/entropy_loss,train/clip_range,train/n_updates,train/learning_rate,train/approx_kl,train/value_loss,train/loss,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
12.4999999999996,0.0,12.5,0.034094900132418456,0.8431134477473184,15.203703703703704,16.45138888888889,7.208515843351556,1.6791054765141222,1.0684600098735708,0.256411843371937,25.590881673653683,52.042412839853405,305856,48,8.651141009999998,0.8642122387983618,0.011895406897238432,3.794834774380322,0.23808503588210084,1265,7.801822200649091,3.7948347743803263,0.35808503588210083,0.7835648148148148,36.0,241,2.03157388273618,0.9999765151555161,177,-10.559841283162434,0.2,1760,0.0003,0.023355646,1.1493889385351428,1.331925392150879,-0.025862182036939043,0.24988657236099243,0.3056712962962963
12.4999999999996,0.0,12.5,0.026852934272774593,0.8417256593416472,15.222222222222223,16.34548611111111,7.214900342711001,1.6799858897216204,0.8522999265487078,0.25997215339009483,25.542238581936758,52.028418089532266,307584,48,8.9168339,0.8706028348814242,0.012126896805733622,3.794834774380322,0.24389634016983425,1272,7.752165282999279,3.7948347743803263,0.36389634016983424,0.8061342592592593,36.0,241,2.0334046325525517,0.9994636020914669,178,-10.32812879703663,0.2,1770,0.0003,0.027398169,1.1783803163855164,0.6701140403747559,-0.026020650610465695,0.278364360332489,0.30769675925925927
12.4999999999996,0.0,12.5,0.03107458566059136,0.8417390455252892,15.24074074074074,16.42361111111111,7.222977621873228,1.6809647695319954,0.9772783041050349,0.26230995943441027,25.546707398699663,52.007668356109406,309312,48,9.24193752,0.8747423012059761,0.01323525082404003,3.794834774380322,0.27785534731897515,1279,7.791551924150009,3.7948347743803263,0.39785534731897515,0.7939814814814815,36.0,241,2.035547828312814,0.9989506890274177,179,-10.871951919131808,0.2,1780,0.0003,0.02811464,1.1242501610959017,0.22624552249908447,-0.02867494386586326,0.21926289796829224,0.3141203703703704
12.4999999999996,0.0,12.5,0.03131358065455985,0.8387619362513693,15.194444444444445,16.41435185185185,7.203297586080152,1.681924021550599,0.9828356879743545,0.2586082656492768,25.46208740992587,51.92151298941818,311040,48,9.044740360000002,0.870199694765168,0.011843160352258198,3.794834774380322,0.23291075362178687,1286,7.783700807441438,3.7948347743803263,0.35291075362178687,0.7939814814814815,36.0,241,2.03770491753275,0.9984377759633685,180,-10.303693492324264,0.2,1790,0.0003,0.025234332,1.1698053427316524,0.1214083805680275,-0.027321887195662215,0.20697921514511108,0.26765046296296297
12.4999999999996,0.0,12.5,0.03105270146008479,0.8386844333578507,15.185185185185185,16.406828703703702,7.198489298300714,1.6828814010467306,0.9771439196455362,0.25854475458407744,25.45968775752701,51.9170251388797,312768,48,9.16277766,0.8745497254997079,0.011352907232568044,3.794834774380322,0.21958519959153133,1293,7.782951798452633,3.7948347743803263,0.33958519959153133,0.7789351851851852,36.0,241,2.0398477773318637,0.9979248628993193,181,-10.404714111045555,0.2,1800,0.0003,0.024215551,1.172336504249661,0.6035342812538147,-0.024669077926901754,0.25017374753952026,0.2636574074074074
12.4999999999996,0.0,12.5,0.033226318655562304,0.8371254469950036,15.212962962962962,16.444444444444443,7.2146127534147295,1.6838778507437817,1.0369921235910269,0.26033410792675904,25.423461970052774,51.88793043862168,314496,48,9.123105549999998,0.8764901913682808,0.011843506729584277,3.794834774380322,0.2344058488532032,1300,7.798579878820458,3.7948347743803263,0.3544058488532032,0.7893518518518519,36.0,241,2.0421402576408414,0.99741194983527,182,-10.389423398618344,0.2,1810,0.0003,0.027829034,1.2066313178450974,1.0145153999328613,-0.02407055657219004,0.19818222522735596,0.27980324074074076
12.4999999999996,0.0,12.5,0.037442680398861415,0.8385951530321821,15.222222222222223,16.50115740740741,7.218149057724784,1.6849384018615845,1.1782130775700719,0.2597580802433458,25.456876987517106,51.933224640623884,316224,48,8.887216809999998,0.8764971257174358,0.012226350944987233,3.794834774380322,0.24672674019277724,1307,7.824220447121074,3.7948347743803263,0.36672674019277723,0.7719907407407407,36.0,241,2.0447857903347666,0.9968990367712208,183,-10.293065745742233,0.2,1820,0.0003,0.023630645,1.1859861305466404,0.5705351233482361,-0.02565575460041011,0.1925065517425537,0.2642939814814815
12.4999999999996,0.0,12.5,0.03049871874515529,0.8385458239782212,15.24074074074074,16.372685185185187,7.227905491911039,1.6858543948382185,0.9531494720437309,0.2590155869239741,25.45672866559642,51.92129820971966,317952,48,9.20642606,0.8850210471429913,0.013829286198896841,3.794834774380322,0.29586712989884084,1314,7.766397190653613,3.7948347743803263,0.41586712989884084,0.7725694444444444,36.0,241,2.046868664014876,0.9963861237071716,184,-9.88250377089889,0.2,1830,0.0003,0.026485585,1.224075306068968,0.4016501307487488,-0.02420498773938528,0.1879938840866089,0.2660300925925926
12.4999999999996,0.0,12.5,0.03677544593197409,0.8391299578223955,15.25925925925926,16.447916666666668,7.236004143736001,1.6868618774826563,1.148345265985517,0.2579762784199903,25.481120414013002,51.93960062807284,319680,48,9.04499137,0.8643510157986916,0.012403711630494066,3.794834774380322,0.2543350021087872,1321,7.802993057775094,3.7948347743803263,0.3743350021087872,0.7662037037037037,36.0,241,2.04943952717984,0.9958732106431224,185,-10.208379236857096,0.2,1840,0.0003,0.026856782,1.1403594585480514,0.10004288703203201,-0.024044444280918,0.21728408336639404,0.28935185185185186
12.4999999999996,0.0,12.5,0.03643837289615866,0.8387376293485787,15.25925925925926,16.51909722222222,7.235439790089561,1.6879523407656472,1.1321374098385912,0.2630204253315369,25.465481159864282,51.93789623948063,321408,48,8.604108129999998,0.8778476409455434,0.011899472842579091,3.794834774380322,0.23918628824213545,1328,7.836185313196325,3.7948347743803263,0.35918628824213544,0.7771990740740741,36.0,241,2.0519698707044363,0.9953602975790732,186,-10.003848376097503,0.2,1850,0.0003,0.029575946,1.2504548540821783,0.08261342346668243,-0.027229692533405292,0.20256710052490234,0.2778935185185185
