rollout,feasible,violation,J_D,J_P,J_B,mu_D,mu_P,mu_B,coverage,enhanced_tiles,reward,mean_psnr_db,pds_value_loss
452,0,18.6247,8.4081,7.7755,13.9611,16.2003,6.0537,12.6136,0.8726,37.82,-557.165,52.249,2130.590386
453,0,19.0749,8.9314,7.2858,14.3777,16.2347,6.0652,12.64,0.8735,37.84,-561.287,52.266,2300.103694
454,0,19.8318,9.1295,7.5754,14.6469,16.2685,6.0769,12.6664,0.8687,37.82,-561.321,52.227,2583.36273
455,0,18.9836,8.7889,7.316,14.3987,16.3024,6.0888,12.6928,0.8715,37.87,-562.523,52.237,2085.380621
456,0,19.6778,9.2083,7.1968,14.7927,16.3361,6.1007,12.719,0.8677,37.63,-562.062,52.146,2420.915712
457,0,18.8275,8.5741,7.5093,14.2641,16.3699,6.1122,12.7453,0.8594,37.73,-562.125,52.052,1912.871563
458,0,19.1665,8.5406,7.8197,14.3263,16.4031,6.1243,12.7713,0.8619,37.5,-561.368,52.061,2421.018022
459,0,18.947,8.5462,7.8329,14.0879,16.4365,6.1364,12.7975,0.8621,37.71,-562.082,52.082,1842.103191
460,0,19.209,8.4651,8.2112,14.0528,16.47,6.1485,12.8236,0.8599,37.58,-564.093,52.054,2558.834002
461,0,18.8814,8.2901,8.2044,13.9069,16.5039,6.1611,12.8501,0.8601,37.91,-568.894,52.11,2070.772841
462,0,18.8831,8.3529,8.0689,13.9813,16.5385,6.1729,12.8766,0.8632,37.99,-574.535,52.143,2578.97613
463,0,19.15,8.3393,8.2235,14.1072,16.5725,6.1848,12.9031,0.8626,37.92,-575.853,52.106,2517.809885
464,0,19.7038,8.1949,8.829,14.1999,16.6064,6.1967,12.9296,0.8615,37.89,-575.421,52.112,2188.791742
465,0,20.3906,8.6841,8.6675,14.559,16.6413,6.2086,12.9562,0.8626,38.03,-579.409,52.142,2431.972412
466,0,20.2182,8.6744,8.562,14.5019,16.6753,6.2202,12.9825,0.8631,37.78,-580.677,52.147,2479.611407
467,0,19.4801,8.3544,8.2997,14.346,16.7089,6.2318,13.0088,0.8612,37.71,-575.518,52.076,2703.249124
468,0,18.9748,8.2476,8.0809,14.1662,16.743,6.2439,13.0353,0.8653,37.94,-578.054,52.133,2322.056886
469,0,18.739,7.9498,8.4151,13.8941,16.7771,6.2562,13.0618,0.866,37.92,-582.553,52.182,2392.965029
470,0,18.8773,8.2159,8.2139,13.9676,16.8109,6.2684,13.088,0.8683,37.71,-582.205,52.161,2625.812023
471,0,18.5644,8.235,7.9405,13.9089,16.8452,6.2803,13.1144,0.8682,37.81,-582.977,52.157,2864.290941
472,0,18.6209,8.3326,7.7757,14.0326,16.8788,6.2926,13.1407,0.8657,37.76,-584.361,52.117,2244.242936
473,0,18.9973,8.5118,7.9824,14.0231,16.9129,6.3042,13.167,0.867,37.77,-584.73,52.168,2742.278727
474,0,19.2474,8.8627,7.8222,14.0825,16.947,6.3161,13.1932,0.8715,37.71,-586.161,52.298,2275.226919
475,0,19.2073,8.6992,7.9344,14.0937,16.9807,6.3277,13.2193,0.8713,37.55,-584.663,52.233,2586.04607
476,0,18.8679,8.5965,7.8419,13.9495,17.0144,6.3398,13.2456,0.8668,37.77,-585.538,52.175,2569.472129
477,0,18.5597,8.2701,7.999,13.8106,17.0484,6.3515,13.2718,0.865,37.66,-588.36,52.196,2482.625068
478,0,18.7479,8.511,7.8257,13.9312,17.0829,6.3631,13.2981,0.8712,37.77,-591.343,52.249,2930.687222
479,0,18.5012,8.3694,7.8851,13.7666,17.1165,6.3752,13.3243,0.8695,37.71,-592.438,52.246,3007.829893
480,0,19.0981,8.295,8.5493,13.7738,17.1502,6.3871,13.3506,0.8723,37.74,-591.494,52.289,2538.880412
481,0,19.4678,7.9545,9.3651,13.6681,17.1838,6.3996,13.3768,0.8738,37.71,-592.6,52.32,2966.340279
482,0,20.0189,8.1222,9.5334,13.8833,17.2179,6.4112,13.403,0.8737,37.66,-594.91,52.254,2800.511043
483,0,19.582,7.8904,9.3921,13.8195,17.2518,6.4232,13.4291,0.8698,37.64,-596.404,52.121,2698.482563
484,0,19.752,8.4409,8.8411,13.99,17.2857,6.4349,13.4554,0.8739,37.74,-597.369,52.268,2188.298081
485,0,19.5678,8.4355,8.7935,13.8588,17.3193,6.4468,13.4814,0.8759,37.49,-596.122,52.315,2443.103252
486,0,18.5956,9.3388,6.6964,14.0804,17.3535,6.4581,13.5077,0.8788,37.79,-598.273,52.386,2688.340063
487,0,17.0449,9.7281,4.8132,14.0236,17.3876,6.4696,13.534,0.8791,37.74,-602.746,52.312,3100.732637
488,0,17.3808,9.7419,4.973,14.1858,17.4214,6.4811,13.5601,0.8794,37.58,-601.553,52.34,2822.284465
489,0,17.0231,10.0376,4.2962,14.2093,17.4557,6.4924,13.5867,0.8831,38.04,-603.865,52.37,2326.569774
490,0,17.3295,10.2555,4.2962,14.2979,17.4896,6.504,13.613,0.8813,37.8,-606.32,52.334,2801.407623
491,0,17.3156,10.2253,4.2617,14.3486,17.5235,6.5154,13.6394,0.8874,37.81,-605.969,52.382,2647.990295
492,0,16.7539,10.0697,4.093,14.1112,17.5575,6.5265,13.6656,0.8824,37.65,-605.554,52.289,2551.787375
493,0,17.1697,10.2925,4.2315,14.1657,17.5908,6.5377,13.6915,0.8857,37.45,-603.349,52.347,2837.904849
494,0,17.3404,9.682,5.2473,13.9311,17.6245,6.5493,13.7176,0.887,37.55,-602.962,52.439,2771.336054
495,0,17.8172,9.5082,5.7782,14.0509,17.6584,6.5608,13.7438,0.8855,37.68,-607.306,52.419,2254.128517
496,0,18.1714,9.8448,5.6414,14.2052,17.692,6.5721,13.7699,0.8906,37.59,-608.62,52.507,2872.045218
497,0,17.9551,10.1713,5.0847,14.2191,17.7261,6.5831,13.796,0.8918,37.57,-608.894,52.484,3199.297094
498,0,17.5722,9.9148,5.2123,13.9651,17.7602,6.5941,13.8219,0.8885,37.48,-612.33,52.451,2910.164703
499,0,17.6598,10.2756,4.7811,14.1231,17.7946,6.6052,13.8481,0.8874,37.72,-614.193,52.435,3272.571689
500,0,18.0946,10.5541,4.6228,14.4376,17.8295,6.6153,13.8743,0.8921,37.67,-617.874,52.566,2574.912312
501,0,17.9105,10.3113,4.7894,14.3297,17.8634,6.6264,13.9005,0.8904,37.69,-618.192,52.574,2744.390146
502,0,18.4663,10.4711,5.0359,14.4793,17.8985,6.6368,13.927,0.8888,37.94,-622.315,52.56,2569.637035
503,0,18.1427,10.2058,5.199,14.258,17.9329,6.6478,13.9531,0.8934,37.61,-623.893,52.585,2996.125379
504,0,18.4924,10.178,5.2813,14.5531,17.9675,6.6584,13.9794,0.891,37.75,-623.391,52.56,2776.308841
505,0,19.1101,10.1214,5.735,14.7737,18.0024,6.6689,14.0057,0.8852,37.75,-625.732,52.46,3261.657079
506,0,19.4951,10.0782,6.1858,14.751,18.0376,6.6798,14.0325,0.8906,38.11,-631.702,52.6,2634.459685
507,0,19.3833,9.9081,6.318,14.6772,18.0729,6.6903,14.0589,0.8857,37.92,-635.252,52.503,2645.477632
508,0,19.094,9.9527,6.0226,14.6387,18.1081,6.7011,14.0854,0.8915,37.93,-635.954,52.54,3241.794098
509,0,18.9287,9.7067,6.3559,14.3862,18.1431,6.7123,14.1118,0.8901,37.84,-636.578,52.461,3247.987128
510,0,19.862,10.3019,6.3494,14.7307,18.1783,6.7228,14.1382,0.8947,37.86,-637.393,52.526,2952.278194
511,0,19.2895,10.0484,6.2446,14.5166,18.2132,6.7337,14.1648,0.896,37.98,-638.015,52.506,2963.008727
512,0,19.2063,9.824,6.5685,14.3337,18.2489,6.7439,14.1912,0.893,37.89,-641.047,52.521,2562.754648
513,0,19.9195,10.1505,6.6809,14.6081,18.285,6.7541,14.2179,0.8931,38.07,-646.734,52.52,2549.253272
514,0,19.7036,10.2283,6.4308,14.5645,18.3205,6.7651,14.2443,0.8922,37.9,-648.838,52.513,2557.464548
515,0,19.7849,10.5733,5.7461,14.9855,18.356,6.7753,14.271,0.8854,38.07,-647.505,52.432,2954.390335
516,0,19.5494,10.1744,6.0805,14.8145,18.3912,6.786,14.2977,0.8846,38.07,-647.864,52.432,2915.152708
517,0,20.5149,10.2043,6.7817,15.0489,18.4265,6.797,14.3243,0.8891,38.1,-649.315,52.497,3174.83694
518,0,20.5837,10.0362,7.1723,14.8952,18.4619,6.8079,14.3509,0.8865,38.0,-651.893,52.525,3563.890935
519,0,20.1229,9.7153,7.2486,14.6791,18.497,6.8194,14.3775,0.8851,37.96,-652.75,52.459,2970.712743
520,0,19.5014,9.6506,6.8911,14.4797,18.5319,6.8306,14.4039,0.8837,37.88,-651.334,52.51,3041.975643
521,0,19.1845,9.8377,6.3655,14.5013,18.5674,6.8411,14.4304,0.8853,37.92,-651.74,52.587,3510.119262
522,0,19.6006,10.0574,6.3876,14.6756,18.603,6.8517,14.4569,0.888,37.93,-655.248,52.658,3534.492215
523,0,19.438,9.9514,6.3501,14.6565,18.6377,6.8626,14.4832,0.8857,37.79,-654.34,52.596,3060.149751
524,0,18.614,9.6322,6.2878,14.214,18.6734,6.8732,14.5097,0.8884,37.92,-654.75,52.615,3244.105392
525,0,18.2266,9.6325,5.9643,14.1498,18.7087,6.8837,14.5361,0.8852,37.81,-658.107,52.592,3384.959309
526,0,17.9026,9.5455,5.8309,14.0462,18.7437,6.8944,14.5621,0.8884,37.53,-655.07,52.621,3261.835865
527,0,17.9756,9.8359,5.5026,14.1571,18.7785,6.9053,14.5885,0.8881,37.9,-655.375,52.606,2828.82073
528,0,17.8742,9.8042,5.3598,14.2302,18.8136,6.9157,14.6148,0.8904,37.77,-657.829,52.606,3938.114982
529,0,18.148,10.0035,5.3667,14.2978,18.8488,6.9262,14.6412,0.8904,37.83,-659.0,52.632,3259.11855
530,0,17.8834,9.914,5.4052,14.0842,18.8846,6.9365,14.6677,0.8959,37.93,-665.191,52.657,3463.574983
531,0,17.7082,9.7439,5.5737,13.9107,18.9203,6.9466,14.6942,0.8969,37.94,-667.521,52.669,4021.493689
532,0,17.9512,9.5698,5.9987,13.9027,18.9556,6.9576,14.7206,0.8916,37.84,-667.822,52.623,2669.192359
533,0,18.0427,9.6149,5.9979,13.9499,18.9906,6.968,14.7469,0.8855,37.75,-666.892,52.506,3324.135012
534,0,17.2255,9.3235,5.6968,13.7252,19.0257,6.9784,14.773,0.8827,37.61,-664.441,52.484,3457.777248
535,0,17.9361,9.4157,6.1461,13.8943,19.0606,6.9892,14.7992,0.8851,37.71,-665.429,52.514,2715.677303
536,0,18.7939,9.8185,6.3104,14.185,19.0961,6.9999,14.8257,0.8905,37.96,-671.097,52.606,3277.59498
537,0,18.7551,9.8951,6.2057,14.1743,19.1314,7.0107,14.8521,0.8902,37.79,-673.225,52.585,3708.126015
538,0,19.2438,10.0832,6.2774,14.4033,19.1664,7.0216,14.8782,0.8897,37.62,-671.686,52.641,3742.430439
539,0,19.1161,9.8052,6.5922,14.2387,19.2014,7.0327,14.9042,0.8888,37.54,-672.047,52.636,2926.51478
540,0,18.6424,9.8705,5.9369,14.355,19.2363,7.0435,14.9306,0.8834,37.78,-672.512,52.462,3563.196864
541,0,18.1323,10.041,5.2621,14.3492,19.2712,7.0544,14.9568,0.8842,37.73,-673.566,52.506,3696.280895
542,0,18.2442,10.0232,5.4715,14.2696,19.3061,7.0654,14.9832,0.881,37.81,-675.498,52.483,2864.676404
543,0,18.3276,9.9221,5.7033,14.2222,19.3409,7.0769,15.0093,0.8805,37.64,-677.001,52.496,3707.852874
544,0,18.2676,9.8179,5.8168,14.1528,19.3755,7.0881,15.0357,0.8791,37.84,-677.04,52.507,3521.161872
545,0,18.9405,9.6577,6.4974,14.3054,19.4103,7.0994,15.0622,0.8757,37.96,-680.257,52.425,3740.165204
546,0,18.8914,10.0186,5.8154,14.5774,19.4455,7.1105,15.0887,0.8708,37.9,-684.297,52.325,3531.80995
547,0,19.7465,9.9481,6.6009,14.7175,19.4804,7.1217,15.1152,0.8689,37.92,-685.377,52.289,3569.056899
548,0,19.0161,9.7298,6.3312,14.4751,19.5151,7.1333,15.1416,0.8691,37.86,-684.345,52.236,3757.884684
549,0,18.3476,9.5212,6.0902,14.2562,19.5499,7.1449,15.168,0.8689,37.83,-686.04,52.286,3462.130804
550,0,17.5712,9.3481,5.7425,14.0006,19.5846,7.1562,15.1945,0.8683,37.94,-686.234,52.201,3946.057393
551,0,16.7652,9.4529,4.9668,13.8655,19.6187,7.1677,15.2206,0.8683,37.62,-684.261,52.216,3791.447718
552,0,17.9374,9.8152,5.3895,14.2526,19.6534,7.1791,15.2472,0.8757,37.98,-685.885,52.299,3150.396673
553,0,18.9026,9.8523,6.0583,14.512,19.6881,7.19,15.2735,0.8758,37.78,-689.017,52.27,3646.951382
554,0,18.8383,9.9673,5.8185,14.5725,19.723,7.2008,15.2999,0.8722,37.91,-689.443,52.241,3501.66273
555,0,18.4877,9.9284,5.5266,14.5527,19.7572,7.2122,15.3263,0.8767,37.83,-690.168,52.291,3771.194283
556,0,17.9096,9.9249,5.0315,14.4732,19.7913,7.2237,15.3527,0.8757,37.84,-688.586,52.204,3419.878741
557,0,17.504,9.387,5.5807,14.0563,19.8258,7.2352,15.379,0.8747,37.75,-690.952,52.235,3737.371122
558,0,18.5426,9.9571,5.5096,14.5958,19.8598,7.2472,15.4055,0.8812,37.91,-691.923,52.337,3808.856748
559,0,18.6464,10.1281,5.5417,14.4967,19.8938,7.2594,15.4321,0.8817,38.02,-694.374,52.323,3754.019937
560,0,18.2793,10.3359,4.992,14.4714,19.928,7.2712,15.4586,0.882,38.0,-696.788,52.34,3750.032454
561,0,19.2476,10.8191,5.0581,14.8904,19.9624,7.2824,15.4851,0.8806,37.87,-697.283,52.335,4167.578585
562,0,19.4326,10.9389,4.983,15.0307,19.9969,7.2938,15.5116,0.8839,37.95,-697.849,52.399,3804.883627
563,0,19.3711,10.6714,5.3227,14.897,20.0309,7.3054,15.538,0.8835,37.87,-698.757,52.408,4254.523337
564,0,19.2061,10.5352,5.4707,14.7203,20.0654,7.317,15.5645,0.8814,37.87,-700.985,52.337,3511.786864
565,0,19.0998,10.6479,5.2677,14.7042,20.0997,7.3287,15.5908,0.8793,37.81,-702.699,52.297,3449.242013
566,0,19.5451,10.5669,5.6889,14.8093,20.1343,7.3402,15.6173,0.877,37.95,-704.832,52.28,3432.231213
567,0,19.9029,11.0282,5.2616,15.1331,20.1685,7.3523,15.6439,0.8798,38.06,-706.696,52.329,3895.154948
568,0,19.1767,10.6986,5.1252,14.873,20.2032,7.3637,15.6705,0.8822,37.99,-708.64,52.345,3711.361847
569,0,19.0881,10.7529,5.08,14.7752,20.2374,7.3757,15.6972,0.8809,38.1,-710.768,52.408,3544.17495
570,0,18.0453,10.2503,4.9377,14.3773,20.2714,7.3878,15.724,0.8802,38.15,-709.758,52.353,4394.559671
571,0,17.5858,9.9647,5.085,14.0562,20.3063,7.3992,15.7506,0.8802,38.03,-713.176,52.423,4240.791845
572,0,18.1947,10.4777,4.8614,14.3756,20.3408,7.4106,15.777,0.8837,37.9,-713.809,52.484,5113.494236
573,0,17.7669,10.6089,4.3727,14.3052,20.3751,7.4223,15.8036,0.8799,37.98,-712.779,52.457,4054.526967
574,0,17.2599,10.3285,4.3148,14.1366,20.4085,7.4342,15.8301,0.8757,37.88,-709.973,52.396,4332.434604
575,0,16.5119,9.8961,4.3727,13.763,20.4427,7.4455,15.8566,0.8764,37.94,-709.814,52.428,4029.208429
576,0,17.7299,10.6668,4.3727,14.2104,20.4769,7.4569,15.8831,0.8806,37.94,-713.778,52.444,4237.871807
577,0,18.3723,10.7588,4.6826,14.451,20.5108,7.4686,15.9096,0.8791,37.93,-714.661,52.398,3848.853569
578,0,18.8613,10.8696,4.9019,14.6098,20.5452,7.4804,15.9361,0.8744,37.99,-717.334,52.336,4381.217641
579,0,18.8345,10.8965,4.8617,14.5963,20.5797,7.4916,15.9626,0.8751,37.92,-721.214,52.39,4005.790646
580,0,19.5076,11.1826,5.0454,14.7996,20.6143,7.5033,15.989,0.8825,37.85,-722.445,52.505,3823.37209
581,0,19.8017,11.0403,5.5473,14.7341,20.6495,7.515,16.0157,0.8793,38.05,-729.101,52.382,3514.165986
582,0,19.0802,10.9456,4.9802,14.6744,20.6843,7.5266,16.0424,0.8835,38.11,-731.177,52.464,4182.895561
583,0,18.2687,10.6229,4.906,14.2598,20.7189,7.5383,16.0688,0.8747,37.88,-728.774,52.369,4278.368522
584,0,18.6637,10.3441,5.5697,14.2699,20.7533,7.5498,16.0953,0.8752,37.9,-727.704,52.418,4119.236674
585,0,18.3306,10.6769,4.8377,14.3359,20.7876,7.5616,16.1218,0.8756,37.91,-728.213,52.377,3880.636934
586,0,17.9872,10.6691,4.563,14.2752,20.8223,7.5727,16.1483,0.8729,37.92,-730.576,52.312,4440.152965
587,0,18.4254,10.6632,4.8705,14.4117,20.8575,7.5841,16.1748,0.8751,38.01,-735.212,52.388,5149.794529
588,0,19.3034,10.4616,5.699,14.6629,20.892,7.5957,16.2013,0.8747,37.9,-735.779,52.346,4444.362186
589,0,18.6205,10.2633,5.5049,14.3722,20.9263,7.6078,16.2278,0.8704,37.88,-733.298,52.333,4337.128223
590,0,17.985,9.5653,5.9549,13.9848,20.9605,7.6193,16.2539,0.8762,37.63,-732.496,52.358,4389.939152
591,0,18.1689,9.5145,6.1902,13.9842,20.9942,7.6313,16.2802,0.8814,37.77,-730.25,52.41,4126.378763
592,0,18.4708,10.1304,5.4845,14.376,21.0289,7.6433,16.3067,0.8809,37.91,-735.18,52.348,3530.174998
593,0,18.7543,10.4466,5.2832,14.5445,21.0631,7.6553,16.333,0.8875,37.79,-739.159,52.452,3497.397337
594,0,19.2793,10.1391,6.042,14.6182,21.0977,7.6673,16.3594,0.8878,37.79,-739.84,52.581,4336.413024
595,0,18.45,9.793,5.9484,14.2287,21.1318,7.6795,16.3857,0.8832,37.8,-740.8,52.409,4347.638282
596,0,18.286,9.7785,5.7521,14.2755,21.1663,7.6909,16.412,0.8838,37.76,-740.758,52.424,4515.488114
597,0,17.6667,9.7583,5.3672,14.0612,21.1998,7.7029,16.438,0.8846,37.56,-736.937,52.379,4045.886611
598,0,17.743,9.5916,5.6967,13.9747,21.2335,7.7149,16.4641,0.8813,37.56,-734.349,52.381,4717.20944
599,0,15.2482,9.4396,4.0364,13.2922,21.2676,7.7265,16.4903,0.8807,37.64,-738.08,52.39,4356.547794
600,0,16.7666,10.1413,4.1534,13.9919,21.3016,7.7386,16.5165,0.8842,37.71,-741.282,52.421,4105.650837
601,0,17.2857,9.8178,5.0199,13.9679,21.3351,7.7507,16.5426,0.88,37.59,-739.713,52.366,4895.949588
602,0,16.414,9.7364,4.4831,13.7144,21.3689,7.7627,16.5688,0.8758,37.63,-740.943,52.301,4670.576025
603,0,16.3919,9.8213,4.318,13.7726,21.4018,7.7748,16.5945,0.8728,37.31,-737.674,52.292,4791.371285
604,0,15.9468,9.7595,3.96,13.7074,21.4355,7.7865,16.6204,0.8737,37.39,-737.639,52.249,4807.398223
605,0,16.3937,9.8198,4.3449,13.749,21.4695,7.798,16.6464,0.8776,37.52,-741.954,52.34,5177.891995
606,0,15.448,9.2721,4.1398,13.5562,21.5033,7.8099,16.6725,0.8787,37.59,-745.254,52.291,4605.151878
607,0,16.3512,9.2017,4.9471,13.7224,21.5366,7.8216,16.6986,0.8774,37.58,-743.835,52.239,5304.907353
608,0,16.3237,8.4696,5.9134,13.4606,21.5702,7.8337,16.7246,0.8861,37.46,-745.229,52.456,4989.523174
609,0,16.5017,8.1303,6.5392,13.3522,21.604,7.8454,16.7507,0.8849,37.67,-748.759,52.432,4899.009122
610,0,17.6264,7.8817,7.9397,13.325,21.6375,7.8575,16.7768,0.884,37.56,-749.648,52.303,4977.284465
611,0,17.2527,7.933,7.7161,13.1236,21.671,7.8694,16.8028,0.8861,37.54,-748.549,52.352,4821.348834
612,0,16.4947,7.8892,6.9014,13.2241,21.7045,7.881,16.8288,0.8817,37.53,-750.375,52.305,4261.120509
613,0,17.069,8.0977,7.1744,13.317,21.7382,7.8927,16.855,0.8831,37.62,-751.909,52.33,5255.148506
614,0,17.4301,8.2418,7.3489,13.3594,21.7718,7.9047,16.8813,0.8731,37.76,-754.172,52.318,4316.880849
615,0,18.0448,8.7967,7.076,13.6921,21.8057,7.9165,16.9077,0.8804,37.88,-757.919,52.467,4075.438551
616,0,18.1902,8.4938,7.4883,13.7281,21.8395,7.9283,16.9342,0.8858,37.92,-760.675,52.461,4473.636114
617,0,17.4562,8.4292,7.1133,13.4337,21.8729,7.9401,16.9605,0.8738,37.76,-759.82,52.349,4343.1451
618,0,17.9715,8.0372,8.0692,13.3851,21.9067,7.9522,16.9866,0.8783,37.56,-759.294,52.387,5114.088994
619,0,18.3489,8.3524,7.9136,13.603,21.9405,7.9642,17.0129,0.8811,37.77,-762.36,52.433,5507.22224
620,0,18.0936,7.9964,8.0832,13.534,21.974,7.976,17.0391,0.8812,37.66,-763.642,52.41,4513.75624
621,0,18.2253,8.1201,7.9793,13.6459,22.0076,7.9879,17.0653,0.8793,37.68,-762.356,52.41,4428.502675
622,0,18.7613,8.1689,8.5891,13.5234,22.0414,7.9999,17.0916,0.8839,37.77,-765.764,52.528,4644.134251
623,0,18.3726,7.835,8.6446,13.413,22.0751,8.0114,17.1177,0.8833,37.58,-765.952,52.554,5290.139482
624,0,18.6434,7.9808,8.7128,13.4698,22.1089,8.023,17.1438,0.8822,37.6,-765.928,52.539,4948.548632
625,0,17.2807,7.8047,7.639,13.357,22.1428,8.0352,17.1699,0.8736,37.67,-769.363,52.291,4400.766962
626,0,17.4706,8.322,7.1317,13.5368,22.1764,8.0469,17.1961,0.8797,37.6,-769.843,52.468,4869.230629
627,0,18.225,8.8195,7.0394,13.8861,22.2101,8.0586,17.2224,0.8859,37.83,-770.288,52.542,4852.022998
628,0,18.3125,9.014,7.023,13.7955,22.2446,8.0699,17.249,0.8811,37.94,-776.435,52.456,5305.448136
629,0,18.5143,8.9938,7.3421,13.6985,22.2788,8.0816,17.2752,0.884,37.73,-780.34,52.587,4899.964761
630,0,18.5621,8.8186,7.6712,13.5923,22.3126,8.0934,17.3013,0.8786,37.6,-777.996,52.473,5400.604803
631,0,18.3137,8.7095,7.5024,13.6217,22.3463,8.1059,17.3274,0.8812,37.61,-776.799,52.496,4905.671488
632,0,17.5294,8.773,6.8041,13.4724,22.3795,8.1177,17.3535,0.8781,37.58,-775.596,52.413,4709.455614
633,0,18.2981,8.9895,7.1519,13.6767,22.4132,8.1296,17.38,0.8797,37.88,-776.558,52.483,4048.323385
634,0,18.5962,9.2539,6.8844,13.9779,22.4468,8.1419,17.4062,0.8771,37.75,-781.713,52.474,4844.749199
635,0,19.8151,9.3036,7.7735,14.258,22.4803,8.1541,17.4326,0.8793,37.78,-781.271,52.487,4951.482298
636,0,19.4246,9.1979,7.6949,14.0519,22.5142,8.1661,17.4591,0.8828,37.93,-784.198,52.504,5152.522475
637,0,18.2385,8.9365,7.1608,13.6613,22.5481,8.178,17.4851,0.8851,37.55,-786.366,52.526,3709.650298
638,0,17.3404,8.5969,6.8104,13.4531,22.5815,8.1895,17.5111,0.8774,37.49,-782.218,52.452,5875.866986
639,0,16.8392,8.4242,6.7183,13.2167,22.6143,8.2019,17.537,0.8775,37.38,-778.142,52.369,5202.487184
640,0,16.7003,8.3585,6.7269,13.1349,22.6476,8.2138,17.563,0.8781,37.55,-779.212,52.457,4354.652778
641,0,17.2934,8.6256,6.8791,13.3088,22.6809,8.2257,17.5893,0.8768,37.71,-784.585,52.482,4815.309583
642,0,17.7173,8.3776,7.6091,13.2506,22.7139,8.2385,17.6152,0.874,37.47,-784.764,52.487,5805.991425
643,0,18.2794,8.4024,7.914,13.483,22.7476,8.2505,17.6413,0.871,37.53,-787.247,52.439,5384.23157
644,0,16.8848,8.2552,6.9213,13.2284,22.7808,8.2624,17.6669,0.8712,37.2,-785.301,52.437,5429.298617
645,0,17.2306,8.2563,7.1679,13.3264,22.814,8.2748,17.6929,0.8672,37.48,-785.186,52.344,5031.582465
646,0,17.4509,7.915,7.8271,13.2289,22.847,8.2869,17.7187,0.8667,37.39,-787.032,52.34,5093.884484
647,0,18.022,8.1002,8.2165,13.2253,22.8803,8.2989,17.7445,0.8722,37.27,-787.462,52.434,5244.080131
648,0,17.4298,7.9589,7.9404,13.0505,22.9129,8.311,17.7703,0.871,37.33,-786.329,52.398,5624.3147
649,0,16.0836,8.1318,6.5941,12.8777,22.9462,8.323,17.796,0.8688,37.27,-787.473,52.317,5419.327767
650,0,16.2304,8.254,6.5699,12.9265,22.98,8.3349,17.822,0.866,37.52,-794.461,52.224,4506.273882
651,0,16.0475,8.3684,6.278,12.9212,23.0134,8.3466,17.8479,0.8698,37.37,-797.259,52.259,5987.467266
652,0,15.8628,8.5984,5.964,12.8203,23.0466,8.3576,17.8735,0.8702,37.2,-791.443,52.306,5342.407874
653,0,16.637,8.8166,6.1397,13.2007,23.0797,8.3696,17.8996,0.8692,37.58,-792.962,52.292,4989.46231
654,0,16.7758,8.7503,6.3909,13.1546,23.1133,8.3813,17.9255,0.87,37.43,-798.032,52.287,5020.838123
655,0,16.5124,8.6511,6.2487,13.1326,23.1466,8.3927,17.9512,0.8718,37.27,-798.055,52.385,5054.704513
656,0,17.5668,8.8886,6.7604,13.4378,23.1803,8.4043,17.9771,0.8746,37.48,-799.373,52.416,5114.429944
657,0,16.8385,8.9921,6.1097,13.2567,23.2138,8.4157,18.0031,0.8734,37.45,-803.618,52.426,5075.40585
658,0,16.2165,8.3547,6.4979,12.8839,23.2476,8.4271,18.0291,0.8714,37.55,-804.219,52.329,5306.940135
659,0,15.8356,8.4906,6.1132,12.7519,23.2814,8.4387,18.0553,0.8717,37.63,-809.003,52.346,6230.020048
660,0,16.2119,8.3314,6.6229,12.7776,23.3144,8.4505,18.0811,0.8746,37.33,-805.661,52.431,5762.038354
661,0,15.9477,8.4564,6.3556,12.6557,23.3476,8.4622,18.1068,0.8793,37.27,-802.02,52.444,4555.911573
662,0,15.7094,8.5464,6.0628,12.6202,23.3808,8.4737,18.1326,0.877,37.34,-802.488,52.434,5339.690966
663,0,16.1839,8.9052,6.0199,12.7788,23.4139,8.4855,18.1585,0.8741,37.44,-804.802,52.431,5483.548101
664,0,16.6864,9.0769,6.1593,12.9702,23.4467,8.4973,18.1842,0.879,37.27,-804.877,52.451,5537.828112
665,0,16.8362,9.3221,5.9284,13.1057,23.4809,8.5086,18.2105,0.8857,37.73,-811.811,52.566,5316.478106
666,0,16.7372,9.0626,6.1129,13.0816,23.5142,8.5206,18.2367,0.8807,37.65,-817.248,52.497,5939.513364
667,0,16.9683,9.1207,6.1214,13.2463,23.548,8.5323,18.2626,0.8812,37.45,-817.002,52.435,5447.289723
668,0,16.7079,9.0594,5.9317,13.2367,23.5813,8.544,18.2885,0.8783,37.44,-816.283,52.428,5638.438195
669,0,15.6021,8.6454,5.7288,12.7479,23.6144,8.5561,18.3144,0.8809,37.43,-814.933,52.392,5622.861232
670,0,16.7369,9.1326,6.0868,13.0375,23.6478,8.5683,18.3404,0.8862,37.51,-817.367,52.517,6152.858968
671,0,16.3165,9.004,5.9215,12.911,23.6816,8.5799,18.3663,0.8844,37.35,-821.259,52.5,6368.683808
672,0,16.1402,8.9433,5.8217,12.8952,23.7157,8.5911,18.3924,0.8861,37.66,-823.867,52.497,5466.356556
673,0,16.565,9.008,6.0764,13.0006,23.7496,8.603,18.4184,0.8897,37.46,-827.477,52.535,6237.035606
674,0,15.8972,9.2463,5.2484,12.9226,23.7838,8.6146,18.4444,0.8915,37.49,-829.224,52.626,5859.197593
