rollout,feasible,violation,J_D,J_P,J_B,mu_D,mu_P,mu_B,coverage,enhanced_tiles,reward,mean_psnr_db,pds_value_loss
673,0,11.2647,7.5143,6.3455,12.0504,22.9225,5.0039,17.3173,0.8793,37.26,-741.778,52.44,5361.729636
674,0,11.1893,7.4927,5.726,11.9966,22.9551,5.0102,17.3416,0.8783,37.33,-743.015,52.382,5006.889557
675,0,12.182,7.8009,6.7592,12.4219,22.9878,5.0166,17.366,0.8792,37.41,-747.663,52.432,4299.035135
676,0,12.3045,7.5727,7.0128,12.519,23.0198,5.0233,17.3902,0.8812,37.29,-746.118,52.39,5005.404387
677,0,12.6961,7.5074,7.3984,12.5903,23.0518,5.0299,17.4145,0.8846,37.37,-743.336,52.457,4850.124494
678,0,12.3957,7.551,7.1172,12.5274,23.0842,5.0361,17.4389,0.8806,37.39,-746.806,52.34,4786.594103
679,0,12.6713,7.3574,7.5577,12.5562,23.1164,5.0424,17.4633,0.8833,37.43,-748.2,52.421,5841.550151
680,0,11.8129,6.889,7.3881,12.3358,23.1486,5.0484,17.4876,0.874,37.33,-748.514,52.234,5313.722894
681,0,12.419,7.4738,7.2137,12.5316,23.1805,5.0553,17.5119,0.8788,37.29,-746.953,52.451,4605.750442
682,0,13.1663,7.8168,7.1954,12.9541,23.2132,5.0613,17.5364,0.89,37.49,-751.978,52.591,4936.251835
683,0,13.2174,7.7031,7.4114,12.9029,23.2458,5.0677,17.5609,0.8884,37.54,-756.512,52.53,5223.906358
684,0,13.2827,7.8817,7.2463,12.9547,23.2781,5.074,17.5854,0.8828,37.5,-756.785,52.405,5610.148122
685,0,13.6973,7.782,7.6465,13.0689,23.3109,5.0802,17.6099,0.8878,37.56,-759.814,52.44,4007.956174
686,0,13.864,7.6475,7.9033,13.1133,23.3426,5.0873,17.6343,0.8856,37.41,-757.187,52.329,4567.055014
687,0,14.4234,7.923,7.9909,13.3095,23.3746,5.0936,17.6588,0.8835,37.44,-752.928,52.42,4454.539249
688,0,14.7501,7.1187,9.4238,13.0076,23.4072,5.0998,17.6832,0.88,37.44,-758.076,52.328,4570.456817
689,0,15.1971,7.8153,8.7812,13.4006,23.44,5.1058,17.7079,0.8851,37.7,-764.921,52.411,4603.896703
690,0,14.6452,7.3224,8.9462,13.1766,23.473,5.1118,17.7326,0.8855,37.66,-768.336,52.353,4764.31383
691,0,13.6327,8.087,7.3054,13.0403,23.5055,5.1182,17.7571,0.8866,37.5,-767.415,52.443,4691.174154
692,0,13.4738,8.6507,5.7397,13.123,23.5378,5.1244,17.7815,0.8844,37.42,-764.793,52.382,5387.985955
693,0,14.0258,8.3022,7.258,13.2656,23.5708,5.1305,17.8063,0.883,37.74,-769.886,52.317,4464.650044
694,0,13.8402,7.9022,7.5658,13.1722,23.6036,5.1362,17.8306,0.879,37.41,-772.64,52.329,4711.23903
695,0,12.7749,8.1195,6.0198,12.9554,23.6363,5.1422,17.8552,0.8813,37.56,-771.884,52.316,5259.823633
696,0,12.5634,8.0584,5.7821,12.805,23.6686,5.1484,17.8796,0.8846,37.46,-770.069,52.443,5148.67079
697,0,12.8005,8.1017,6.2186,12.9987,23.7014,5.155,17.9041,0.8825,37.52,-771.328,52.415,5954.958192
698,0,13.2857,8.4822,5.0436,13.1034,23.734,5.1611,17.9286,0.8766,37.47,-773.877,52.261,4744.961385
699,0,13.5219,8.6855,4.7397,13.1364,23.7666,5.167,17.9531,0.8806,37.46,-773.789,52.276,5952.236024
700,0,14.0931,8.0584,7.6887,13.146,23.7991,5.1733,17.9774,0.8763,37.34,-774.112,52.244,6008.495473
701,0,15.7059,7.6474,9.6652,13.1933,23.8314,5.1798,18.0015,0.8823,37.23,-772.921,52.304,5174.001706
702,0,14.726,7.9045,8.3884,13.2331,23.8637,5.1859,18.0258,0.8849,37.3,-772.43,52.406,4782.518876
703,0,14.4152,8.5447,7.1634,13.5071,23.896,5.1924,18.0502,0.8849,37.46,-774.857,52.437,5061.694366
704,0,14.2238,8.4194,7.2746,13.3298,23.9285,5.1988,18.0746,0.8861,37.44,-777.914,52.546,4630.064186
705,0,14.65,7.8456,8.4543,13.1502,23.961,5.205,18.099,0.8837,37.37,-778.494,52.646,5448.612665
706,0,13.2668,8.471,5.8506,13.0958,23.9942,5.2108,18.1235,0.8856,37.53,-784.452,52.564,4697.413638
707,0,12.9676,8.104,6.7215,12.9421,24.0265,5.2172,18.1476,0.8818,37.18,-782.587,52.482,4656.588693
708,0,14.0554,8.2544,7.3791,13.2219,24.0595,5.2232,18.1723,0.8905,37.65,-784.424,52.626,5055.882589
709,0,13.7491,8.4331,6.921,13.195,24.0923,5.2295,18.1968,0.8868,37.48,-789.261,52.512,5333.300051
710,0,13.947,9.0981,5.0599,13.1489,24.1251,5.2357,18.2215,0.8823,37.7,-789.969,52.474,4630.988158
711,0,14.3449,9.3321,4.6592,13.3128,24.158,5.2415,18.246,0.8814,37.47,-790.933,52.377,5074.522258
712,0,14.5883,9.6237,4.1031,13.2646,24.1915,5.247,18.2708,0.8874,37.76,-796.762,52.497,4645.707202
713,0,13.9066,9.1399,4.5321,13.0667,24.2243,5.2529,18.2952,0.8852,37.49,-796.036,52.477,5775.284295
714,0,13.8209,9.0676,4.576,13.0533,24.2574,5.2589,18.3198,0.8849,37.58,-796.005,52.452,5868.1124
715,0,14.5605,9.4638,4.9809,13.3967,24.2904,5.2652,18.3444,0.8842,37.55,-797.59,52.401,6147.660809
716,0,14.7041,9.5399,4.6166,13.4642,24.3242,5.2704,18.3691,0.8878,37.71,-801.912,52.452,5795.706944
717,0,15.5393,9.8609,5.0136,13.9784,24.3576,5.2763,18.3937,0.8835,37.59,-805.217,52.379,5385.880981
718,0,16.465,10.3303,5.0452,14.4346,24.3904,5.2821,18.4181,0.8893,37.48,-800.316,52.448,4883.236797
719,0,17.2668,10.693,5.4964,14.8738,24.4241,5.2876,18.4429,0.895,37.77,-803.636,52.531,5609.770063
720,0,17.7514,10.9333,5.0731,15.1181,24.458,5.293,18.4678,0.8921,37.83,-812.399,52.458,6553.240896
721,0,16.6729,10.3945,5.2637,14.5784,24.492,5.2984,18.4928,0.8916,37.91,-815.272,52.524,5873.915874
722,0,16.2009,10.2255,4.8617,14.2754,24.5258,5.3035,18.5175,0.8907,37.66,-815.294,52.574,4372.924126
723,0,15.2044,9.7485,4.7694,13.7559,24.5589,5.3093,18.542,0.8917,37.51,-809.96,52.567,6350.91836
724,0,15.6883,10.0238,4.7742,13.9646,24.5921,5.3152,18.5665,0.8912,37.58,-807.914,52.657,4876.249314
725,0,15.6031,9.9227,4.9471,13.9804,24.6251,5.3213,18.5911,0.8868,37.58,-809.157,52.509,6114.908992
726,0,15.0716,9.5729,4.8796,13.7987,24.6581,5.3274,18.6157,0.8813,37.54,-809.076,52.454,5198.533242
727,0,15.5756,9.8014,5.7223,14.0742,24.6911,5.3333,18.6401,0.8861,37.47,-809.528,52.505,4562.954826
728,0,15.4503,9.7549,5.748,13.9954,24.7243,5.3394,18.6649,0.8875,37.76,-812.865,52.551,6601.820263
729,0,15.5093,9.6807,6.6506,13.978,24.7576,5.3455,18.6896,0.8846,37.69,-815.814,52.53,5129.510995
730,0,15.2455,9.4763,6.7371,13.832,24.7905,5.3521,18.7142,0.8779,37.57,-816.049,52.453,5378.536988
731,0,15.4777,9.7597,6.4665,14.0181,24.8237,5.3578,18.7389,0.8847,37.66,-816.936,52.502,4895.550504
732,0,15.2401,9.5464,6.5952,13.8985,24.8574,5.3634,18.7636,0.8835,37.67,-820.491,52.553,5535.692022
733,0,15.3257,9.4789,6.6285,14.0184,24.8911,5.369,18.7881,0.8793,37.57,-823.861,52.465,5309.476062
734,0,16.1443,9.1284,7.8799,13.9359,24.9239,5.375,18.8126,0.8813,37.49,-819.514,52.593,5059.331323
735,0,17.0945,9.0482,8.7076,14.1387,24.9568,5.3813,18.8371,0.8817,37.53,-817.304,52.493,5483.521464
736,0,16.8433,9.1928,8.0964,14.3541,24.9898,5.387,18.8618,0.88,37.66,-820.314,52.444,6158.006321
737,0,17.5726,9.1703,8.8176,14.3847,25.0231,5.3934,18.8867,0.8766,37.79,-824.812,52.451,5979.342925
738,0,17.8257,9.2933,8.7584,14.5741,25.0572,5.3994,18.9116,0.8772,37.92,-833.32,52.412,4711.743332
739,0,17.4949,9.1658,8.5807,14.5483,25.0908,5.4056,18.9365,0.8739,37.85,-837.541,52.425,6773.831143
740,0,17.365,9.648,7.7253,14.7917,25.1246,5.4114,18.9615,0.8753,37.94,-836.985,52.364,5630.130227
741,0,18.0912,9.1015,8.9204,14.8693,25.1581,5.4176,18.9865,0.8724,37.88,-837.891,52.302,5548.765501
742,0,17.5461,9.1834,8.3988,14.7639,25.1914,5.4239,19.0114,0.8752,37.88,-835.299,52.351,4871.139994
743,0,15.869,9.2349,6.8695,14.5646,25.225,5.4295,19.0363,0.8724,37.81,-837.127,52.305,6227.590692
744,0,17.27,9.023,8.639,14.408,25.2589,5.4353,19.0613,0.8781,37.91,-841.215,52.42,5791.264936
745,0,17.0561,9.0094,8.3646,14.4822,25.2927,5.4419,19.0863,0.877,38.0,-845.059,52.389,5765.692018
746,0,16.2729,8.8947,7.8052,14.373,25.3267,5.4484,19.1113,0.8763,37.92,-847.523,52.348,5210.841594
747,0,15.8412,9.4541,6.5156,14.6714,25.3603,5.4543,19.1364,0.8775,38.0,-846.406,52.334,5992.49158
748,0,15.859,9.3943,6.6994,14.5652,25.3936,5.4604,19.1614,0.8769,37.94,-844.277,52.282,6122.118969
749,0,15.4855,9.286,6.6193,14.3802,25.4269,5.4661,19.1863,0.8754,37.84,-841.464,52.282,5871.791583
750,0,15.9673,9.5583,6.3806,14.709,25.4601,5.4717,19.2111,0.8748,37.8,-841.205,52.262,6261.545934
751,0,16.4953,9.6978,6.7166,14.8808,25.4937,5.4776,19.2362,0.8768,37.97,-844.269,52.289,5659.660432
752,0,16.8269,9.9514,6.6321,15.0435,25.527,5.4839,19.261,0.8778,37.8,-846.747,52.319,6717.718401
753,0,17.3538,10.3596,6.2699,15.2942,25.5601,5.4896,19.2859,0.8785,37.88,-844.311,52.335,6161.247842
754,0,17.1599,10.1423,6.482,15.3176,25.5933,5.4958,19.3108,0.88,37.8,-845.356,52.303,6409.486356
755,0,16.5465,9.8814,6.3125,14.9651,25.6262,5.5022,19.3353,0.88,37.58,-845.484,52.33,6107.414084
756,0,16.6742,9.9876,6.2573,14.9866,25.6597,5.5078,19.36,0.8769,37.67,-846.786,52.306,5315.439278
757,0,16.4643,10.0321,5.8264,14.7322,25.6932,5.5138,19.3849,0.875,37.86,-851.568,52.268,6363.160199
758,0,16.0937,9.7729,5.9259,14.6208,25.7266,5.5195,19.4099,0.875,37.91,-853.844,52.265,5927.474937
759,0,15.7227,9.5918,6.0878,14.4309,25.7599,5.5259,19.4348,0.876,37.83,-853.654,52.259,4937.342809
760,0,15.5985,9.4585,6.1897,14.4401,25.7925,5.5323,19.4595,0.8753,37.69,-849.44,52.266,6738.186579
761,0,15.6596,9.462,5.9299,14.4976,25.8257,5.5384,19.4845,0.8746,37.92,-851.556,52.263,4656.773487
762,0,16.0156,9.6164,6.0727,14.6991,25.859,5.5441,19.5094,0.8743,37.87,-855.904,52.258,6500.730364
763,0,15.8673,9.6201,6.0003,14.5473,25.8917,5.5505,19.5341,0.8788,37.71,-853.92,52.353,7305.659157
764,0,15.6897,9.4187,6.3253,14.571,25.925,5.5565,19.559,0.8743,37.79,-853.871,52.276,6545.004178
765,0,16.1387,9.5424,6.5989,14.7973,25.9579,5.5627,19.5838,0.875,37.76,-855.968,52.309,5840.134159
766,0,17.2744,9.3043,7.9518,14.8183,25.9909,5.5691,19.6087,0.881,37.9,-856.399,52.344,6761.082579
767,0,18.0657,9.6315,8.0811,15.1531,26.0242,5.5752,19.6336,0.8819,37.83,-860.49,52.345,6476.761942
768,0,16.6094,9.678,6.7799,14.9515,26.0573,5.5819,19.6585,0.8774,37.88,-862.748,52.263,6393.597313
769,0,15.9723,9.5357,6.5089,14.7277,26.0903,5.5884,19.6834,0.8762,37.79,-862.097,52.222,6318.881163
770,0,16.7446,9.9042,6.566,15.0744,26.1238,5.5946,19.7084,0.8789,37.95,-865.916,52.306,5851.301105
771,0,16.4421,9.392,7.0072,14.8429,26.1573,5.6011,19.7335,0.8792,38.02,-870.254,52.311,6299.521401
772,0,17.2882,9.252,7.9796,14.8565,26.1906,5.6077,19.7584,0.8759,37.85,-870.137,52.328,6274.602602
773,0,18.0401,9.3787,8.5549,14.9064,26.224,5.6145,19.7834,0.8808,37.92,-871.578,52.311,6390.162388
774,0,17.9558,9.4086,8.484,14.8632,26.2568,5.6218,19.8083,0.881,37.85,-870.537,52.341,6814.908388
775,0,17.8197,10.0556,7.4649,15.0992,26.2906,5.6277,19.8335,0.8855,38.09,-873.448,52.497,7249.374186
776,0,17.2887,10.0389,6.8535,15.1964,26.324,5.6346,19.8586,0.883,37.99,-878.76,52.455,6855.310489
777,0,17.782,9.8015,7.5881,15.1924,26.3575,5.6412,19.8837,0.8809,38.01,-878.462,52.482,7006.797133
778,0,15.6162,9.4625,6.2026,14.4537,26.3912,5.6475,19.9086,0.8763,37.89,-879.143,52.39,6582.746432
779,0,14.1523,8.6437,6.4715,13.8086,26.4243,5.6535,19.9333,0.8708,37.67,-875.541,52.353,8127.842113
780,0,14.2817,8.5429,6.8856,13.6532,26.4573,5.6601,19.958,0.8755,37.64,-872.672,52.374,6590.175149
781,0,13.5981,8.3874,6.5757,13.4349,26.4901,5.6666,19.9825,0.877,37.49,-871.144,52.325,6459.659414
782,0,13.7945,8.5937,6.0721,13.5007,26.5238,5.673,20.0073,0.8772,37.82,-877.299,52.434,6838.780302
783,0,13.1262,8.133,6.1658,13.2931,26.557,5.6786,20.0319,0.868,37.62,-880.449,52.236,6408.85463
784,0,13.5942,8.4263,6.5205,13.4474,26.5903,5.6847,20.0565,0.876,37.6,-876.351,52.346,5681.553545
785,0,14.003,8.7638,6.0213,13.5392,26.6238,5.6905,20.0812,0.8805,37.66,-882.109,52.398,6685.173221
786,0,13.1204,8.1687,6.3894,13.2517,26.6575,5.6964,20.1059,0.8771,37.69,-884.421,52.41,7348.046419
787,0,13.7669,8.7253,6.1343,13.3416,26.6902,5.703,20.1306,0.8842,37.64,-881.342,52.561,6953.813393
788,0,14.1446,8.211,7.4816,13.252,26.7233,5.709,20.155,0.8811,37.48,-877.355,52.507,6685.056784
789,0,13.3635,8.4442,6.336,13.2192,26.7562,5.7152,20.1797,0.8778,37.68,-879.112,52.417,6458.015368
790,0,13.0601,8.1869,6.6349,13.0383,26.7889,5.7212,20.2041,0.8775,37.42,-879.017,52.379,7066.584791
791,0,13.2367,8.2595,6.7027,13.0745,26.8222,5.7273,20.2285,0.8768,37.38,-880.662,52.369,5847.768202
792,0,13.1299,8.3578,6.3801,13.0721,26.8551,5.7332,20.2527,0.876,37.31,-881.873,52.375,7400.105316
793,0,13.6554,8.5979,6.1064,13.3575,26.8883,5.7392,20.2772,0.8752,37.43,-881.676,52.388,7059.284553
794,0,13.1336,8.2945,6.3525,13.1392,26.9221,5.7449,20.3016,0.872,37.5,-889.302,52.322,6894.876655
795,0,13.442,8.2599,6.7315,13.2506,26.9558,5.7506,20.3262,0.8726,37.53,-894.63,52.359,8031.549223
796,0,14.0582,8.1562,7.4896,13.2123,26.9891,5.7568,20.3508,0.8795,37.62,-894.521,52.505,5009.039467
797,0,14.4589,8.1531,7.8355,13.2703,27.0226,5.7628,20.3753,0.8774,37.57,-894.225,52.417,8604.916666
798,0,15.3311,8.0258,8.8258,13.2794,27.0567,5.7691,20.4002,0.8789,37.81,-900.51,52.489,7036.2075
799,0,16.0819,7.911,9.7106,13.2603,27.0903,5.7754,20.4249,0.8795,37.69,-903.906,52.466,7499.589864
800,0,16.0979,8.2775,9.2975,13.3229,27.1243,5.7821,20.4498,0.8869,37.82,-905.758,52.687,7254.586641
801,0,15.432,9.1317,7.3895,13.7108,27.1584,5.7879,20.4744,0.8797,37.63,-908.672,52.476,8205.321064
802,0,16.8554,8.7256,9.0581,13.8717,27.1927,5.7936,20.4994,0.8782,37.89,-912.279,52.475,6846.449546
803,0,17.3189,8.3417,10.1039,13.6733,27.2264,5.8,20.5239,0.8818,37.52,-909.41,52.493,6847.014683
804,0,18.7023,8.4144,11.1045,13.9834,27.2606,5.8057,20.5486,0.8832,37.7,-909.442,52.551,6878.67019
805,0,17.5621,8.58,9.9684,13.8137,27.2947,5.8119,20.5734,0.8811,37.79,-913.955,52.483,6843.855872
806,0,16.2141,9.5891,7.4784,13.9465,27.3285,5.818,20.5979,0.8898,37.51,-912.042,52.629,7355.882042
807,0,16.0051,8.8766,8.244,13.6845,27.3619,5.8241,20.6225,0.8809,37.59,-907.787,52.497,5876.84464
808,0,17.245,8.8953,9.1709,13.9788,27.3955,5.8304,20.6473,0.8841,37.73,-908.742,52.51,6233.469576
809,0,18.3585,8.4386,10.8191,13.9007,27.4291,5.8368,20.6721,0.882,37.83,-912.311,52.553,6692.088968
810,0,18.4122,8.4724,10.7655,13.9744,27.4631,5.8429,20.6971,0.8811,37.92,-918.219,52.544,7511.974215
811,0,18.3321,7.8483,11.4439,13.8399,27.4968,5.8494,20.7218,0.8766,37.65,-918.709,52.411,8604.419277
812,0,18.0498,8.3354,10.686,13.8284,27.5305,5.8558,20.7466,0.8823,37.8,-918.064,52.504,8022.517591
813,0,17.987,7.811,11.4848,13.4912,27.564,5.8624,20.7713,0.8817,37.64,-917.902,52.585,6873.199447
814,0,15.9001,8.4479,8.8376,13.4147,27.5978,5.8682,20.7958,0.8796,37.56,-917.688,52.475,7172.525208
815,0,15.7652,8.4916,8.6555,13.4181,27.6317,5.8742,20.8205,0.8757,37.67,-920.894,52.465,6950.371332
816,0,15.6128,8.6559,8.1889,13.5679,27.6656,5.88,20.8449,0.8791,37.4,-920.188,52.504,6145.669649
817,0,15.1161,9.0232,7.2142,13.6787,27.7001,5.8858,20.8697,0.8723,37.79,-926.832,52.326,7691.338913
818,0,15.5794,8.7921,8.0116,13.5756,27.734,5.8922,20.8942,0.8756,37.54,-930.802,52.423,6801.054309
819,0,15.0137,9.1463,6.9928,13.6746,27.7681,5.8982,20.9189,0.8739,37.71,-928.227,52.388,6979.561765
820,0,15.1234,8.8463,7.4875,13.5896,27.8018,5.9038,20.9434,0.876,37.49,-928.183,52.384,6445.323444
821,0,16.897,8.9585,8.8014,13.937,27.8356,5.91,20.9683,0.8773,37.87,-927.697,52.386,6666.685261
822,0,16.8364,8.797,8.9902,13.8491,27.8695,5.9165,20.9932,0.8774,37.82,-931.855,52.351,8038.626911
823,0,17.0551,8.9091,9.0228,13.9233,27.9036,5.9226,21.0179,0.8757,37.7,-933.593,52.34,7448.831927
824,0,16.2006,8.7985,8.5153,13.6868,27.9377,5.929,21.0426,0.8828,37.69,-935.558,52.539,6973.742555
825,0,16.1335,8.5961,8.7374,13.6,27.9722,5.9349,21.0675,0.8791,37.83,-941.062,52.426,7761.241861
826,0,17.0406,8.3767,9.7919,13.6719,28.0062,5.9411,21.0925,0.8803,37.88,-941.99,52.491,7244.660483
827,0,17.8263,8.3503,10.4561,13.8199,28.0398,5.9473,21.1171,0.8793,37.59,-934.928,52.47,7348.515864
828,0,17.3762,8.497,9.9922,13.6871,28.0733,5.9536,21.1418,0.8779,37.75,-932.879,52.505,7478.730956
829,0,17.6959,8.225,10.4835,13.7874,28.1075,5.9593,21.1667,0.8819,37.8,-938.974,52.603,7955.744729
830,0,16.5345,8.2212,9.5701,13.5431,28.1414,5.9653,21.1914,0.8748,37.67,-941.488,52.447,8194.098117
831,0,15.2084,8.2336,8.5545,13.2203,28.1745,5.9713,21.2161,0.8771,37.71,-935.766,52.58,7889.9686
832,0,17.1169,8.1194,10.3293,13.4682,28.2086,5.9771,21.2407,0.8773,37.6,-937.635,52.553,7971.108233
833,0,17.8514,8.1736,10.7817,13.6961,28.2426,5.9831,21.2655,0.8807,37.74,-944.131,52.62,6886.876
834,0,17.4511,8.441,9.9505,13.8596,28.2763,5.9892,21.2902,0.8816,37.68,-944.456,52.583,7359.233351
835,0,17.8792,7.7611,11.4573,13.4609,28.3093,5.9957,21.3148,0.8826,37.67,-938.655,52.616,7876.342768
836,0,17.3571,7.9543,10.6899,13.5128,28.3428,6.0022,21.3396,0.8747,37.73,-939.012,52.463,7053.915287
837,0,16.8143,8.0389,10.1719,13.4035,28.3765,6.0086,21.3643,0.8808,37.63,-943.739,52.562,7373.315769
838,0,16.5858,8.1648,9.6219,13.5991,28.41,6.0148,21.3888,0.877,37.57,-944.725,52.513,7045.939534
839,0,16.8009,8.422,9.4488,13.7301,28.4432,6.021,21.4134,0.8799,37.54,-943.212,52.61,6892.550214
840,0,16.7664,8.4,9.4188,13.7476,28.477,6.0272,21.438,0.8779,37.65,-945.26,52.582,7497.923004
841,0,16.8309,8.4759,9.2592,13.8958,28.5105,6.0336,21.4631,0.8799,38.01,-950.77,52.554,9045.735572
842,0,17.8407,9.0327,9.3059,14.3021,28.544,6.0393,21.4876,0.8825,37.54,-949.271,52.651,8153.421594
843,0,17.8919,9.2682,8.9103,14.5134,28.5782,6.0451,21.5125,0.879,37.8,-952.727,52.591,7357.179932
844,0,17.3202,8.942,8.7981,14.3801,28.612,6.0508,21.5369,0.8806,37.46,-954.754,52.557,8408.676196
845,0,17.7815,9.2174,8.7368,14.6273,28.6461,6.057,21.5618,0.8852,37.86,-955.854,52.688,7071.576069
846,0,18.2024,9.6132,8.4806,14.9086,28.6798,6.0631,21.5867,0.8879,37.84,-959.347,52.705,7346.214165
847,0,18.2249,9.5654,8.5577,14.9017,28.7134,6.0691,21.6115,0.8926,37.76,-958.485,52.806,8166.561056
848,0,18.6999,9.8997,8.5219,15.0783,28.7475,6.0752,21.6364,0.8905,37.85,-960.375,52.718,6567.836429
849,0,17.9903,9.7921,8.0614,14.9368,28.7811,6.081,21.6612,0.8873,37.76,-960.107,52.638,7775.948736
850,0,18.5114,9.8936,8.4557,14.9621,28.8154,6.0866,21.6862,0.8916,37.95,-962.907,52.724,7552.885551
851,0,18.1777,9.6262,8.5187,14.8328,28.8492,6.0924,21.711,0.8894,37.77,-964.674,52.656,8636.681887
852,0,19.3106,9.6596,9.4483,15.0026,28.8837,6.0981,21.7363,0.8937,38.17,-970.518,52.826,8238.78014
853,0,18.7468,9.9388,8.5557,15.0522,28.9182,6.1036,21.7612,0.8945,37.79,-976.224,52.826,9696.357907
854,0,18.3163,9.5788,8.7202,14.8173,28.9517,6.1095,21.7861,0.8932,37.9,-969.913,52.749,8839.579865
855,0,19.3846,9.6779,9.4066,15.1001,28.9863,6.1154,21.8113,0.8904,38.09,-973.762,52.735,7463.407722
856,0,18.973,9.59,9.323,14.8599,29.0198,6.1221,21.8362,0.8884,37.82,-974.792,52.716,9521.417552
857,0,19.7981,9.4875,10.112,14.9987,29.0541,6.1282,21.8614,0.8881,38.1,-973.382,52.711,7552.735494
858,0,18.6866,9.369,9.2477,14.8699,29.0886,6.1338,21.8864,0.8905,37.92,-980.441,52.707,7869.490117
859,0,18.4939,9.1372,9.318,14.8387,29.1227,6.1401,21.9112,0.8893,37.83,-980.953,52.679,8267.284911
860,0,19.2132,9.5956,9.2856,15.1321,29.1573,6.1457,21.9362,0.8915,37.9,-981.943,52.765,8210.627794
861,0,19.1569,9.5871,9.2502,15.1196,29.1916,6.1513,21.9611,0.8935,37.84,-984.096,52.746,7383.408659
862,0,19.5316,9.8255,9.3012,15.2049,29.2257,6.1571,21.986,0.8962,37.88,-980.586,52.796,8727.412862
863,0,19.2276,9.5386,9.481,15.008,29.2595,6.1632,22.0111,0.898,38.02,-980.785,52.834,8206.232478
864,0,19.0891,9.2944,9.729,14.8656,29.2933,6.1694,22.0361,0.8927,37.86,-980.526,52.721,7838.909297
865,0,18.6029,9.1153,9.7972,14.4905,29.3266,6.1757,22.0608,0.8922,37.73,-976.002,52.713,7214.960467
866,0,18.9138,9.3596,9.6291,14.7251,29.3602,6.1817,22.0857,0.8928,37.8,-976.782,52.728,7031.105279
867,0,19.2153,9.5181,9.4946,15.0027,29.3931,6.1886,22.1104,0.8948,37.74,-975.117,52.763,8305.858323
868,0,19.3887,9.394,9.7639,15.0308,29.4268,6.1949,22.1354,0.8979,37.9,-976.824,52.825,7951.113463
869,0,19.2485,9.2952,9.8056,14.9477,29.4599,6.2012,22.1602,0.8945,37.75,-978.955,52.766,8337.549837
870,0,18.6813,8.8808,9.9685,14.6319,29.4933,6.2076,22.185,0.8934,37.73,-977.664,52.719,7819.055076
871,0,18.7156,8.765,10.2171,14.5335,29.5269,6.2139,22.2097,0.8881,37.73,-982.71,52.689,7030.792632
872,0,18.9765,8.5042,10.9135,14.3589,29.5603,6.2206,22.2346,0.8895,37.85,-983.659,52.75,9590.418072
873,0,18.7251,8.5345,10.6305,14.3601,29.5938,6.227,22.2595,0.8875,37.81,-985.3,52.733,7171.681872
874,0,17.7891,8.0309,10.5653,13.9929,29.6269,6.2331,22.2841,0.8878,37.61,-980.085,52.704,9172.18359
875,0,17.7095,7.809,10.8715,13.829,29.6597,6.2399,22.3087,0.885,37.61,-978.83,52.611,9776.91933
876,0,17.2375,7.5308,10.8319,13.6749,29.6924,6.2464,22.3333,0.8856,37.59,-976.477,52.656,8104.66687
877,0,17.3175,7.617,10.7479,13.7527,29.7249,6.2535,22.3579,0.8899,37.59,-975.962,52.67,8279.876703
878,0,17.4477,7.6732,10.763,13.8116,29.7577,6.26,22.3827,0.8914,37.72,-979.374,52.72,8589.110788
879,0,17.198,7.3809,10.8422,13.7749,29.7907,6.2665,22.4072,0.8879,37.52,-980.582,52.62,7865.176348
880,0,16.6193,6.9939,10.8422,13.5832,29.8229,6.2737,22.4318,0.8835,37.59,-977.007,52.573,8562.036242
881,0,16.2459,6.9305,10.5946,13.5208,29.8558,6.2802,22.4565,0.8747,37.69,-980.189,52.443,8944.285583
882,0,16.4697,6.8328,10.8681,13.5688,29.8882,6.2871,22.4811,0.8781,37.54,-983.21,52.41,7243.789904
883,0,16.2859,6.7184,10.917,13.4505,29.9213,6.2937,22.5058,0.876,37.74,-985.135,52.458,8854.533629
884,0,16.6963,6.9738,10.8024,13.7201,29.9537,6.3003,22.5305,0.8754,37.63,-985.922,52.371,7916.979944
885,0,17.2101,7.0111,11.274,13.7251,29.9865,6.3065,22.5551,0.8766,37.61,-985.908,52.39,8792.979607
886,0,17.2055,6.9687,11.3514,13.6853,30.0201,6.3126,22.5799,0.8766,37.73,-993.316,52.488,6934.385313
887,0,16.5721,6.5741,11.3514,13.4465,30.0532,6.319,22.6046,0.8724,37.72,-995.944,52.449,8408.972314
888,0,17.025,6.8373,11.3845,13.6032,30.0865,6.3252,22.6294,0.8756,37.77,-997.836,52.51,9776.479207
889,0,16.816,6.7137,11.3845,13.5178,30.119,6.332,22.6538,0.872,37.41,-992.945,52.42,7524.614021
890,0,17.2096,6.9966,11.3845,13.6285,30.1515,6.3388,22.6784,0.8723,37.54,-987.416,52.424,7864.131095
891,0,16.98,6.8168,11.3845,13.5787,30.1844,6.3457,22.703,0.8653,37.58,-992.784,52.254,7929.364037
892,0,17.1513,6.9777,11.3433,13.6303,30.2173,6.3526,22.7276,0.8742,37.66,-996.008,52.461,8798.717752
893,0,17.3057,7.0663,11.3845,13.6549,30.2499,6.3599,22.7523,0.8795,37.66,-997.057,52.504,7613.251362
894,0,17.7232,7.2641,11.3845,13.8746,30.2829,6.3667,22.7771,0.8798,37.75,-1000.074,52.531,8684.315539
895,0,18.3718,7.6516,11.3747,14.1456,30.3167,6.3733,22.802,0.8851,37.85,-1010.622,52.623,7584.086008
