rollout,feasible,violation,J_D,J_P,J_B,mu_D,mu_P,mu_B,coverage,enhanced_tiles,reward,mean_psnr_db
1855,0,0.2816,0.5816,3.7948,7.5147,5.1062,0.0,0.3572,0.8546,16.29,23.723,52.259
1856,0,0.2811,0.5811,3.7948,7.5206,5.1073,0.0,0.3565,0.8535,16.33,23.689,52.223
1857,0,0.3071,0.6071,3.7948,7.5452,5.1082,0.0,0.3558,0.8539,16.28,24.097,52.235
1858,0,0.3232,0.6232,3.7948,7.5398,5.1093,0.0,0.3551,0.8526,16.26,24.212,52.203
1859,0,0.3473,0.6473,3.7948,7.5365,5.1104,0.0,0.3545,0.8525,16.35,24.065,52.19
1860,0,0.3688,0.6688,3.7948,7.5694,5.1116,0.0,0.3538,0.8545,16.32,23.8,52.195
1861,0,0.3815,0.6815,3.7948,7.5511,5.1128,0.0,0.3531,0.8527,16.28,23.657,52.177
1862,0,0.3799,0.6799,3.7948,7.5384,5.1139,0.0,0.3524,0.8547,16.28,23.888,52.223
1863,0,0.3659,0.6659,3.7948,7.5351,5.1146,0.0,0.3517,0.8553,16.25,24.354,52.234
1864,0,0.3842,0.6842,3.7948,7.5607,5.1158,0.0,0.351,0.8536,16.27,24.109,52.18
1865,0,0.3669,0.6669,3.7948,7.5603,5.1169,0.0,0.3503,0.8532,16.32,23.963,52.178
1866,0,0.3786,0.6786,3.7948,7.551,5.1184,0.0,0.3497,0.8525,16.34,23.528,52.186
1867,0,0.3716,0.6716,3.7948,7.5428,5.1194,0.0,0.3489,0.8563,16.21,23.472,52.228
1868,0,0.329,0.629,3.7948,7.5251,5.1208,0.0,0.3482,0.8544,16.3,23.727,52.186
1869,0,0.4272,0.7272,3.7948,7.5497,5.1222,0.0,0.3475,0.8552,16.26,23.34,52.193
1870,0,0.38,0.68,3.7948,7.5308,5.1233,0.0,0.3467,0.8569,16.28,23.898,52.224
1871,0,0.375,0.675,3.7948,7.5287,5.1245,0.0,0.3461,0.8562,16.3,23.921,52.226
1872,0,0.3878,0.6878,3.7948,7.5428,5.1253,0.0,0.3453,0.8569,16.26,24.094,52.225
1873,0,0.4276,0.7276,3.7948,7.5481,5.1268,0.0,0.3446,0.8547,16.29,23.745,52.213
1874,0,0.3728,0.6728,3.7948,7.5292,5.1275,0.0,0.344,0.8555,16.29,24.011,52.216
1875,0,0.346,0.646,3.7948,7.5296,5.1285,0.0,0.3432,0.8562,16.27,24.409,52.238
1876,0,0.3591,0.6591,3.7948,7.5256,5.1295,0.0,0.3424,0.8547,16.14,24.05,52.192
1877,0,0.2889,0.5889,3.7948,7.5029,5.1308,0.0,0.3417,0.8551,16.3,23.522,52.223
1878,0,0.3026,0.6026,3.7948,7.5104,5.1318,0.0,0.3409,0.8564,16.26,23.771,52.247
1879,0,0.3791,0.6791,3.7948,7.5422,5.1328,0.0,0.3402,0.8559,16.24,23.979,52.23
1880,0,0.3476,0.6476,3.7948,7.5292,5.1338,0.0,0.3393,0.8571,16.13,24.312,52.234
1881,0,0.3514,0.6514,3.7948,7.5289,5.1348,0.0,0.3385,0.8569,16.23,24.281,52.224
1882,0,0.3582,0.6582,3.7948,7.5248,5.1358,0.0,0.3378,0.8569,16.21,24.011,52.224
1883,0,0.3817,0.6817,3.7948,7.5242,5.1369,0.0,0.337,0.8557,16.22,23.949,52.195
1884,0,0.3395,0.6395,3.7948,7.5188,5.1383,0.0,0.3362,0.8556,16.21,23.237,52.192
1885,0,0.4126,0.7126,3.7948,7.544,5.1396,0.0,0.3354,0.8548,16.23,23.246,52.186
1886,0,0.3717,0.6717,3.7948,7.5291,5.1405,0.0,0.3346,0.8556,16.2,23.89,52.218
1887,0,0.3854,0.6854,3.7948,7.546,5.1414,0.0,0.3338,0.8568,16.18,24.254,52.245
1888,0,0.343,0.643,3.7948,7.5182,5.1427,0.0,0.3332,0.8546,16.37,23.804,52.17
1889,0,0.4155,0.7155,3.7948,7.5348,5.1441,0.0,0.3323,0.8577,16.17,23.486,52.245
1890,0,0.3625,0.6625,3.7948,7.52,5.1456,0.0,0.3316,0.858,16.29,23.356,52.294
1891,0,0.3548,0.6548,3.7948,7.5275,5.1468,0.0,0.3309,0.8563,16.3,23.752,52.23
1892,0,0.2807,0.5807,3.7948,7.5229,5.1479,0.0,0.3303,0.8544,16.37,24.009,52.205
1893,0,0.2902,0.5902,3.7948,7.5241,5.1491,0.0,0.3296,0.8555,16.26,23.895,52.221
1894,0,0.3061,0.6061,3.7948,7.5135,5.1502,0.0,0.3288,0.8528,16.24,23.854,52.165
1895,0,0.3126,0.6126,3.7948,7.5188,5.1514,0.0,0.328,0.8525,16.2,24.137,52.182
1896,0,0.3097,0.6097,3.7948,7.513,5.1529,0.0,0.3274,0.8507,16.31,23.688,52.11
1897,0,0.3027,0.6027,3.7948,7.5136,5.1539,0.0,0.3266,0.8546,16.24,23.767,52.193
1898,0,0.2637,0.5637,3.7948,7.5005,5.1551,0.0,0.326,0.85,16.34,24.153,52.106
1899,0,0.2663,0.5663,3.7948,7.5012,5.156,0.0,0.3252,0.852,16.22,24.386,52.159
1900,0,0.337,0.637,3.7948,7.4993,5.1572,0.0,0.3243,0.8517,16.12,24.303,52.164
1901,0,0.3151,0.6151,3.7948,7.5,5.1583,0.0,0.3234,0.8519,16.13,24.037,52.174
1902,0,0.3054,0.6054,3.7948,7.514,5.1594,0.0,0.3226,0.8525,16.24,24.16,52.171
1903,0,0.3231,0.6231,3.7948,7.5019,5.1603,0.0,0.3218,0.8523,16.18,24.325,52.167
1904,0,0.292,0.592,3.7948,7.4997,5.1612,0.0,0.321,0.851,16.27,24.567,52.147
1905,0,0.3332,0.6332,3.7948,7.5178,5.1623,0.0,0.3202,0.8527,16.14,24.588,52.177
1906,0,0.2925,0.5925,3.7948,7.4986,5.1631,0.0,0.3194,0.8515,16.22,24.343,52.161
1907,0,0.346,0.646,3.7948,7.5022,5.1643,0.0,0.3187,0.8537,16.28,24.128,52.189
1908,0,0.2647,0.5647,3.7948,7.4844,5.1654,0.0,0.3181,0.8527,16.36,23.693,52.116
1909,0,0.2498,0.5498,3.7948,7.4892,5.1665,0.0,0.3173,0.8502,16.22,24.153,52.098
1910,0,0.2338,0.5338,3.7948,7.4816,5.1678,0.0,0.3166,0.8517,16.3,23.742,52.143
1911,0,0.2709,0.5709,3.7948,7.4967,5.1691,0.0,0.3158,0.8507,16.2,23.648,52.138
1912,0,0.2339,0.5339,3.7948,7.4939,5.1699,0.0,0.315,0.8534,16.19,24.155,52.21
1913,0,0.2815,0.5815,3.7948,7.4835,5.1708,0.0,0.3142,0.8522,16.19,24.346,52.153
1914,0,0.2298,0.5298,3.7948,7.4992,5.172,0.0,0.3134,0.8538,16.19,24.094,52.203
1915,0,0.2674,0.5674,3.7948,7.5012,5.1734,0.0,0.3125,0.8524,16.17,23.725,52.179
1916,0,0.247,0.547,3.7948,7.497,5.1746,0.0,0.3117,0.8514,16.18,23.542,52.14
1917,0,0.2938,0.5938,3.7948,7.5021,5.176,0.0,0.3109,0.8517,16.22,23.469,52.151
1918,0,0.2562,0.5562,3.7948,7.4867,5.177,0.0,0.3102,0.8518,16.31,23.826,52.176
1919,0,0.2869,0.5869,3.7948,7.4898,5.1783,0.0,0.3095,0.8507,16.23,24.146,52.138
1920,0,0.3079,0.6079,3.7948,7.5078,5.1796,0.0,0.3087,0.8524,16.22,23.74,52.202
1921,0,0.2958,0.5958,3.7948,7.4942,5.1806,0.0,0.308,0.8515,16.26,23.744,52.166
1922,0,0.2756,0.5756,3.7948,7.4943,5.1817,0.0,0.3072,0.8526,16.24,24.11,52.175
1923,0,0.3014,0.6014,3.7948,7.4899,5.183,0.0,0.3065,0.8527,16.25,23.937,52.181
1924,0,0.2664,0.5664,3.7948,7.503,5.1843,0.0,0.3057,0.854,16.22,23.664,52.221
1925,0,0.3055,0.6055,3.7948,7.5063,5.1854,0.0,0.3049,0.854,16.23,23.954,52.221
1926,0,0.2808,0.5808,3.7948,7.5014,5.1868,0.0,0.3041,0.8531,16.15,23.915,52.201
1927,0,0.2659,0.5659,3.7948,7.4893,5.1881,0.0,0.3033,0.8519,16.25,23.711,52.194
1928,0,0.286,0.586,3.7948,7.4755,5.1892,0.0,0.3025,0.851,16.16,24.232,52.166
1929,0,0.3,0.6,3.7948,7.4912,5.1903,0.0,0.3018,0.8512,16.28,24.28,52.176
1930,0,0.3237,0.6237,3.7948,7.4917,5.1919,0.0,0.3011,0.8495,16.33,23.459,52.151
1931,0,0.2813,0.5813,3.7948,7.4902,5.1932,0.0,0.3004,0.8506,16.26,23.22,52.172
1932,0,0.2602,0.5602,3.7948,7.4917,5.1944,0.0,0.2996,0.8506,16.2,23.826,52.172
1933,0,0.2829,0.5829,3.7948,7.4931,5.1955,0.0,0.2988,0.8512,16.21,24.127,52.197
1934,0,0.2628,0.5628,3.7948,7.4874,5.1965,0.0,0.298,0.8502,16.19,24.372,52.163
1935,0,0.2529,0.5529,3.7948,7.5005,5.1974,0.0,0.2972,0.8497,16.23,24.65,52.172
1936,0,0.2558,0.5558,3.7948,7.4916,5.1986,0.0,0.2965,0.8503,16.22,24.458,52.17
1937,0,0.3153,0.6153,3.7948,7.5152,5.1999,0.0,0.2957,0.8513,16.21,23.816,52.18
1938,0,0.3043,0.6043,3.7948,7.5142,5.2011,0.0,0.2949,0.85,16.17,23.863,52.16
1939,0,0.3109,0.6109,3.7948,7.5083,5.2021,0.0,0.2941,0.8501,16.28,24.511,52.159
1940,0,0.3288,0.6288,3.7948,7.5284,5.2034,0.0,0.2933,0.8504,16.19,24.439,52.161
1941,0,0.37,0.67,3.7948,7.539,5.2047,0.0,0.2926,0.8527,16.3,23.909,52.229
1942,0,0.3505,0.6505,3.7948,7.522,5.2055,0.0,0.2918,0.853,16.15,24.64,52.204
1943,0,0.3241,0.6241,3.7948,7.5302,5.2063,0.0,0.291,0.8536,16.24,25.211,52.235
1944,0,0.2797,0.5797,3.7948,7.5097,5.2076,0.0,0.2903,0.8503,16.22,24.403,52.176
1945,0,0.2576,0.5576,3.7948,7.5,5.209,0.0,0.2895,0.8517,16.24,23.883,52.208
1946,0,0.3066,0.6066,3.7948,7.5126,5.21,0.0,0.2888,0.8513,16.28,24.202,52.182
1947,0,0.297,0.597,3.7948,7.5018,5.211,0.0,0.288,0.8517,16.18,24.727,52.2
1948,0,0.2938,0.5938,3.7948,7.502,5.212,0.0,0.2872,0.8512,16.17,24.886,52.198
1949,0,0.3239,0.6239,3.7948,7.5094,5.213,0.0,0.2863,0.8499,16.14,24.68,52.176
1950,0,0.3225,0.6225,3.7948,7.5295,5.2139,0.0,0.2855,0.8519,16.22,24.87,52.176
1951,0,0.315,0.615,3.7948,7.5317,5.215,0.0,0.2848,0.8519,16.24,24.65,52.185
1952,0,0.3361,0.6361,3.7948,7.5305,5.2162,0.0,0.284,0.8526,16.19,24.328,52.182
1953,0,0.3222,0.6222,3.7948,7.5359,5.2171,0.0,0.2831,0.8526,16.16,24.684,52.164
1954,0,0.3139,0.6139,3.7948,7.5152,5.2184,0.0,0.2825,0.8504,16.31,24.554,52.12
1955,0,0.3219,0.6219,3.7948,7.5323,5.2199,0.0,0.2818,0.8512,16.3,23.815,52.138
1956,0,0.3319,0.6319,3.7948,7.5383,5.2209,0.0,0.281,0.8543,16.19,24.408,52.196
1957,0,0.3559,0.6559,3.7948,7.5422,5.2219,0.0,0.2802,0.8508,16.23,24.55,52.13
1958,0,0.3692,0.6692,3.7948,7.5419,5.223,0.0,0.2795,0.8507,16.28,24.752,52.169
1959,0,0.3148,0.6148,3.7948,7.5266,5.2242,0.0,0.2788,0.85,16.34,24.553,52.167
1960,0,0.3091,0.6091,3.7948,7.5258,5.225,0.0,0.2781,0.8501,16.22,24.744,52.168
1961,0,0.3479,0.6479,3.7948,7.5377,5.226,0.0,0.2774,0.8509,16.28,25.071,52.166
1962,0,0.2772,0.5772,3.7948,7.5121,5.2272,0.0,0.2766,0.8501,16.25,24.798,52.168
1963,0,0.3283,0.6283,3.7948,7.5286,5.2284,0.0,0.2758,0.85,16.21,24.485,52.165
1964,0,0.298,0.598,3.7948,7.5244,5.2292,0.0,0.2751,0.8501,16.23,24.784,52.159
1965,0,0.3598,0.6598,3.7948,7.5423,5.2304,0.0,0.2743,0.8514,16.24,24.839,52.181
1966,0,0.3437,0.6437,3.7948,7.5366,5.2316,0.0,0.2737,0.8516,16.32,24.373,52.191
1967,0,0.3867,0.6867,3.7948,7.5583,5.2327,0.0,0.273,0.8487,16.31,24.758,52.101
1968,0,0.3296,0.6296,3.7948,7.547,5.2338,0.0,0.2722,0.8488,16.23,24.962,52.098
1969,0,0.3399,0.6399,3.7948,7.5465,5.2349,0.0,0.2715,0.8482,16.32,24.713,52.085
1970,0,0.3561,0.6561,3.7948,7.5582,5.2359,0.0,0.2708,0.8478,16.21,24.981,52.07
1971,0,0.3513,0.6513,3.7948,7.5549,5.237,0.0,0.2699,0.8482,16.18,24.823,52.085
1972,0,0.3953,0.6953,3.7948,7.5624,5.2382,0.0,0.2692,0.8496,16.23,24.52,52.146
1973,0,0.4082,0.7082,3.7948,7.5749,5.2395,0.0,0.2685,0.8482,16.26,24.084,52.085
1974,0,0.415,0.715,3.7948,7.5831,5.2404,0.0,0.2677,0.85,16.26,24.63,52.113
1975,0,0.3758,0.6758,3.7948,7.5726,5.2417,0.0,0.267,0.8479,16.3,25.057,52.102
1976,0,0.4148,0.7148,3.7948,7.5808,5.2427,0.0,0.2663,0.8496,16.28,24.862,52.11
1977,0,0.3555,0.6555,3.7948,7.561,5.2437,0.0,0.2657,0.8478,16.3,25.0,52.094
1978,0,0.3739,0.6739,3.7948,7.5716,5.2448,0.0,0.2649,0.8485,16.25,24.831,52.076
1979,0,0.396,0.696,3.7948,7.5702,5.246,0.0,0.2642,0.8489,16.26,24.811,52.079
1980,0,0.3969,0.6969,3.7948,7.5808,5.247,0.0,0.2635,0.8468,16.3,25.06,52.074
1981,0,0.38,0.68,3.7948,7.5686,5.2482,0.0,0.2628,0.8471,16.25,24.623,52.134
1982,0,0.3603,0.6603,3.7948,7.5614,5.2493,0.0,0.262,0.8489,16.27,24.268,52.111
1983,0,0.3495,0.6495,3.7948,7.5574,5.2504,0.0,0.2614,0.8464,16.28,24.646,52.065
1984,0,0.365,0.665,3.7948,7.5579,5.2516,0.0,0.2606,0.8474,16.25,24.821,52.108
1985,0,0.367,0.667,3.7948,7.5593,5.2526,0.0,0.2599,0.8473,16.23,24.938,52.076
1986,0,0.3803,0.6803,3.7948,7.5598,5.2538,0.0,0.2591,0.8483,16.27,24.879,52.145
1987,0,0.3729,0.6729,3.7948,7.5571,5.255,0.0,0.2584,0.8485,16.27,24.957,52.124
1988,0,0.3825,0.6825,3.7948,7.557,5.2561,0.0,0.2577,0.8504,16.26,25.108,52.103
1989,0,0.4026,0.7026,3.7948,7.5558,5.2573,0.0,0.257,0.8473,16.28,24.542,52.135
1990,0,0.3646,0.6646,3.7948,7.5532,5.2583,0.0,0.2562,0.8508,16.25,24.704,52.106
1991,0,0.3588,0.6588,3.7948,7.557,5.2596,0.0,0.2555,0.8516,16.25,24.651,52.129
1992,0,0.3319,0.6319,3.7948,7.5526,5.2609,0.0,0.2548,0.85,16.29,24.519,52.1
1993,0,0.3592,0.6592,3.7948,7.5671,5.2623,0.0,0.2541,0.8474,16.26,24.594,52.098
1994,0,0.3606,0.6606,3.7948,7.5632,5.2634,0.0,0.2533,0.8475,16.23,24.479,52.1
1995,0,0.3663,0.6663,3.7948,7.5663,5.2645,0.0,0.2526,0.8486,16.31,24.809,52.103
1996,0,0.3427,0.6427,3.7948,7.5634,5.2657,0.0,0.252,0.8514,16.3,24.64,52.135
1997,0,0.3633,0.6633,3.7948,7.5758,5.2669,0.0,0.2513,0.8514,16.28,24.391,52.135
1998,0,0.3629,0.6629,3.7948,7.5709,5.2679,0.0,0.2505,0.8514,16.22,24.605,52.135
1999,0,0.4033,0.7033,3.7948,7.5747,5.2691,0.0,0.2497,0.8508,16.26,24.851,52.142
2000,0,0.4203,0.7203,3.7948,7.5809,5.2704,0.0,0.2491,0.8508,16.29,24.172,52.142
2001,0,0.3853,0.6853,3.7948,7.5669,5.2716,0.0,0.2483,0.8502,16.24,24.292,52.119
2002,0,0.3477,0.6477,3.7948,7.5667,5.2728,0.0,0.2477,0.8482,16.34,24.251,52.129
2003,0,0.3689,0.6689,3.7948,7.5622,5.274,0.0,0.247,0.8499,16.32,24.725,52.153
2004,0,0.3567,0.6567,3.7948,7.5749,5.2751,0.0,0.2462,0.8484,16.21,25.033,52.115
2005,0,0.3486,0.6486,3.7948,7.5745,5.2765,0.0,0.2456,0.8499,16.36,24.716,52.151
2006,0,0.3758,0.6758,3.7948,7.579,5.2776,0.0,0.2449,0.8499,16.24,24.745,52.151
2007,0,0.3438,0.6438,3.7948,7.5746,5.2782,0.0,0.2441,0.85,16.19,25.56,52.152
2008,0,0.3297,0.6297,3.7948,7.566,5.2794,0.0,0.2434,0.8497,16.3,25.514,52.142
2009,0,0.3107,0.6107,3.7948,7.5586,5.2802,0.0,0.2427,0.8498,16.29,24.797,52.142
2010,0,0.3492,0.6492,3.7948,7.5615,5.2812,0.0,0.242,0.8477,16.25,25.105,52.086
2011,0,0.2643,0.5643,3.7948,7.5403,5.2825,0.0,0.2412,0.8494,16.23,25.032,52.114
2012,0,0.3252,0.6252,3.7948,7.5523,5.2833,0.0,0.2404,0.8483,16.15,24.925,52.073
2013,0,0.3454,0.6454,3.7948,7.5514,5.2843,0.0,0.2395,0.8496,16.17,25.26,52.107
2014,0,0.3188,0.6188,3.7948,7.542,5.2856,0.0,0.2388,0.8481,16.22,24.794,52.123
2015,0,0.332,0.632,3.7948,7.5512,5.2865,0.0,0.238,0.8492,16.23,24.698,52.103
2016,0,0.3005,0.6005,3.7948,7.5347,5.2876,0.0,0.2373,0.8479,16.25,24.91,52.094
2017,0,0.3096,0.6096,3.7948,7.5324,5.2886,0.0,0.2364,0.8465,16.16,25.098,52.071
2018,0,0.3431,0.6431,3.7948,7.5356,5.2896,0.0,0.2355,0.8469,16.13,24.995,52.073
2019,0,0.3443,0.6443,3.7948,7.5516,5.2907,0.0,0.2347,0.8488,16.22,25.031,52.129
2020,0,0.3405,0.6405,3.7948,7.5358,5.2918,0.0,0.2339,0.8484,16.21,24.828,52.111
2021,0,0.3448,0.6448,3.7948,7.5506,5.2932,0.0,0.2332,0.8509,16.28,24.764,52.109
2022,0,0.2976,0.5976,3.7948,7.5345,5.2942,0.0,0.2326,0.8482,16.3,24.792,52.079
2023,0,0.3358,0.6358,3.7948,7.5557,5.2953,0.0,0.2317,0.8494,16.16,24.903,52.088
2024,0,0.3318,0.6318,3.7948,7.5593,5.2965,0.0,0.231,0.8511,16.27,24.916,52.108
2025,0,0.3191,0.6191,3.7948,7.5545,5.2977,0.0,0.2303,0.85,16.23,24.472,52.089
2026,0,0.31,0.61,3.7948,7.5628,5.2988,0.0,0.2295,0.8499,16.25,24.715,52.07
2027,0,0.3111,0.6111,3.7948,7.5507,5.3,0.0,0.2287,0.8496,16.22,24.947,52.102
2028,0,0.3016,0.6016,3.7948,7.5487,5.301,0.0,0.228,0.85,16.26,25.029,52.112
2029,0,0.3118,0.6118,3.7948,7.5422,5.302,0.0,0.2272,0.8468,16.21,25.402,52.092
2030,0,0.2944,0.5944,3.7948,7.5388,5.3034,0.0,0.2265,0.8461,16.25,24.733,52.065
2031,0,0.3161,0.6161,3.7948,7.5552,5.3044,0.0,0.2258,0.8489,16.27,24.218,52.099
2032,0,0.2981,0.5981,3.7948,7.5433,5.3053,0.0,0.225,0.8485,16.22,24.935,52.087
2033,0,0.2921,0.5921,3.7948,7.5355,5.3063,0.0,0.2242,0.8479,16.18,25.189,52.069
2034,0,0.3033,0.6033,3.7948,7.5444,5.3074,0.0,0.2234,0.8465,16.28,25.193,52.079
2035,0,0.2875,0.5875,3.7948,7.5367,5.3082,0.0,0.2227,0.8468,16.22,25.12,52.073
2036,0,0.3117,0.6117,3.7948,7.54,5.309,0.0,0.2218,0.8463,16.13,25.492,52.056
2037,0,0.2483,0.5483,3.7948,7.5296,5.31,0.0,0.221,0.8493,16.21,25.381,52.12
2038,0,0.282,0.582,3.7948,7.5369,5.3108,0.0,0.2202,0.8467,16.21,25.415,52.033
2039,0,0.3278,0.6278,3.7948,7.5447,5.312,0.0,0.2196,0.847,16.29,25.239,52.103
2040,0,0.3341,0.6341,3.7948,7.5413,5.3131,0.0,0.2189,0.8468,16.34,24.899,52.111
2041,0,0.3354,0.6354,3.7948,7.5348,5.3144,0.0,0.2181,0.847,16.2,24.818,52.129
2042,0,0.3011,0.6011,3.7948,7.5246,5.3157,0.0,0.2173,0.846,16.17,24.591,52.104
2043,0,0.3185,0.6185,3.7948,7.5363,5.3169,0.0,0.2165,0.8466,16.24,24.447,52.096
2044,0,0.3215,0.6215,3.7948,7.5452,5.3179,0.0,0.2158,0.8457,16.26,24.674,52.075
2045,0,0.3043,0.6043,3.7948,7.5455,5.3192,0.0,0.2151,0.847,16.26,24.56,52.107
2046,0,0.3022,0.6022,3.7948,7.5371,5.3204,0.0,0.2145,0.8471,16.35,24.426,52.11
2047,0,0.3105,0.6105,3.7948,7.5358,5.3211,0.0,0.2137,0.8473,16.25,25.542,52.125
2048,0,0.3174,0.6174,3.7948,7.5474,5.3222,0.0,0.213,0.8467,16.27,25.649,52.075
2049,0,0.2844,0.5844,3.7948,7.5267,5.3233,0.0,0.2122,0.8472,16.24,25.016,52.083
2050,0,0.2626,0.5626,3.7948,7.5157,5.3242,0.0,0.2115,0.8485,16.23,25.129,52.093
2051,0,0.2354,0.5354,3.7948,7.5038,5.3251,0.0,0.2107,0.8487,16.23,25.77,52.115
2052,0,0.2798,0.5798,3.7948,7.5159,5.3263,0.0,0.2099,0.8493,16.14,25.06,52.128
2053,0,0.2349,0.5349,3.7948,7.5067,5.3275,0.0,0.2091,0.8491,16.23,24.833,52.14
2054,0,0.3142,0.6142,3.7948,7.5246,5.3286,0.0,0.2083,0.8497,16.16,25.113,52.133
2055,0,0.2753,0.5753,3.7948,7.5132,5.3297,0.0,0.2075,0.849,16.2,25.39,52.109
2056,0,0.2971,0.5971,3.7948,7.5114,5.3306,0.0,0.2068,0.8485,16.29,25.83,52.134
2057,0,0.3069,0.6069,3.7948,7.5192,5.3319,0.0,0.206,0.8503,16.25,24.931,52.165
2058,0,0.2744,0.5744,3.7948,7.5224,5.3328,0.0,0.2052,0.8461,16.2,25.081,52.077
2059,0,0.3117,0.6117,3.7948,7.5204,5.3336,0.0,0.2044,0.8476,16.14,25.639,52.112
2060,0,0.2813,0.5813,3.7948,7.5264,5.3348,0.0,0.2036,0.8487,16.18,25.281,52.113
2061,0,0.2839,0.5839,3.7948,7.5226,5.3358,0.0,0.2028,0.8496,16.23,25.012,52.138
2062,0,0.2972,0.5972,3.7948,7.5293,5.3368,0.0,0.2019,0.8498,16.15,24.954,52.147
2063,0,0.3016,0.6016,3.7948,7.5346,5.3383,0.0,0.2012,0.8496,16.25,24.614,52.148
2064,0,0.275,0.575,3.7948,7.5369,5.3392,0.0,0.2005,0.8481,16.25,24.905,52.092
2065,0,0.2568,0.5568,3.7948,7.5311,5.3402,0.0,0.1996,0.8487,16.15,25.358,52.117
2066,0,0.2573,0.5573,3.7948,7.5344,5.3413,0.0,0.1988,0.8495,16.23,25.215,52.132
2067,0,0.2989,0.5989,3.7948,7.5444,5.3422,0.0,0.1981,0.849,16.27,25.524,52.124
2068,0,0.2967,0.5967,3.7948,7.5503,5.3433,0.0,0.1973,0.8488,16.19,25.723,52.105
2069,0,0.3122,0.6122,3.7948,7.5533,5.3443,0.0,0.1965,0.8481,16.22,25.435,52.12
2070,0,0.2803,0.5803,3.7948,7.5477,5.3455,0.0,0.1958,0.8483,16.31,25.26,52.109
2071,0,0.2984,0.5984,3.7948,7.5407,5.3465,0.0,0.1951,0.8484,16.27,25.115,52.123
2072,0,0.2826,0.5826,3.7948,7.5186,5.3475,0.0,0.1944,0.8472,16.25,25.431,52.088
2073,0,0.2987,0.5987,3.7948,7.5238,5.3485,0.0,0.1936,0.8475,16.25,25.439,52.087
2074,0,0.3065,0.6065,3.7948,7.5319,5.3498,0.0,0.1929,0.8491,16.28,24.89,52.1
2075,0,0.2552,0.5552,3.7948,7.5121,5.3509,0.0,0.1921,0.8481,16.21,24.975,52.13
2076,0,0.2667,0.5667,3.7948,7.5242,5.3519,0.0,0.1914,0.8472,16.26,25.362,52.075
2077,0,0.2897,0.5897,3.7948,7.5212,5.353,0.0,0.1906,0.847,16.24,25.153,52.089
2078,0,0.34,0.64,3.7948,7.5454,5.3542,0.0,0.1898,0.848,16.18,24.925,52.102
2079,0,0.3091,0.6091,3.7948,7.5309,5.3553,0.0,0.189,0.846,16.21,25.147,52.039
2080,0,0.2855,0.5855,3.7948,7.5129,5.3565,0.0,0.1883,0.8466,16.27,25.05,52.097
2081,0,0.3065,0.6065,3.7948,7.5344,5.3576,0.0,0.1875,0.8483,16.19,25.162,52.112
2082,0,0.3105,0.6105,3.7948,7.5326,5.3585,0.0,0.1868,0.8486,16.3,25.343,52.127
2083,0,0.2922,0.5922,3.7948,7.5365,5.3591,0.0,0.1862,0.8492,16.33,26.089,52.145
2084,0,0.2872,0.5872,3.7948,7.5351,5.3603,0.0,0.1855,0.8483,16.27,25.932,52.116
2085,0,0.3091,0.6091,3.7948,7.5458,5.3613,0.0,0.1847,0.8477,16.23,25.254,52.096
2086,0,0.302,0.602,3.7948,7.536,5.3623,0.0,0.1839,0.8485,16.17,25.257,52.117
2087,0,0.2943,0.5943,3.7948,7.5319,5.363,0.0,0.1831,0.8503,16.26,25.757,52.14
2088,0,0.2791,0.5791,3.7948,7.5469,5.364,0.0,0.1823,0.8478,16.19,25.947,52.116
2089,0,0.2812,0.5812,3.7948,7.544,5.365,0.0,0.1816,0.8473,16.24,25.444,52.134
2090,0,0.2799,0.5799,3.7948,7.5237,5.366,0.0,0.1808,0.8482,16.25,25.188,52.137
2091,0,0.2547,0.5547,3.7948,7.5591,5.3671,0.0,0.18,0.8473,16.17,25.491,52.107
2092,0,0.2785,0.5785,3.7948,7.5384,5.3681,0.0,0.1793,0.8473,16.23,25.22,52.115
2093,0,0.2547,0.5547,3.7948,7.5623,5.3692,0.0,0.1786,0.8485,16.29,25.194,52.105
2094,0,0.2592,0.5592,3.7948,7.5557,5.3701,0.0,0.1778,0.8469,16.22,25.316,52.088
2095,0,0.2585,0.5585,3.7948,7.5625,5.3709,0.0,0.1771,0.8467,16.26,25.895,52.093
2096,0,0.2907,0.5907,3.7948,7.5725,5.3717,0.0,0.1762,0.8449,16.17,26.058,52.063
2097,0,0.2737,0.5737,3.7948,7.5472,5.3725,0.0,0.1754,0.8442,16.22,26.005,52.07
2098,0,0.2677,0.5677,3.7948,7.5735,5.3737,0.0,0.1748,0.8464,16.3,25.641,52.099
2099,0,0.2647,0.5647,3.7948,7.5828,5.3747,0.0,0.1741,0.8445,16.32,25.551,52.055
2100,0,0.2774,0.5774,3.7948,7.5851,5.3757,0.0,0.1734,0.8464,16.28,25.726,52.075
2101,0,0.2589,0.5589,3.7948,7.5819,5.3767,0.0,0.1727,0.8449,16.3,25.735,52.07
2102,0,0.2547,0.5547,3.7948,7.5821,5.3777,0.0,0.1719,0.8439,16.21,25.545,52.06
2103,0,0.241,0.541,3.7948,7.5686,5.3789,0.0,0.1713,0.8444,16.32,25.413,52.088
2104,0,0.228,0.528,3.7948,7.5682,5.3796,0.0,0.1704,0.8447,16.19,25.759,52.089
2105,0,0.2084,0.5084,3.7948,7.5534,5.3804,0.0,0.1698,0.8504,16.31,26.431,52.146
