rollout,feasible,violation,J_D,J_P,J_B,mu_D,mu_P,mu_B,coverage,enhanced_tiles,reward,mean_psnr_db,pds_value_loss
445,0,17.1361,8.13,7.8404,13.2857,15.9276,5.9565,11.8076,0.8634,37.68,-537.088,52.119,1976.331215
446,0,17.8222,7.9153,8.5712,13.4558,15.9615,5.9687,11.8323,0.8642,37.7,-537.713,52.176,1871.518565
447,0,17.8218,8.4098,7.8578,13.6742,15.9955,5.9806,11.8569,0.8647,37.63,-538.391,52.246,2466.82483
448,0,18.8532,8.2601,9.001,13.712,16.0297,5.9923,11.8814,0.869,37.5,-538.758,52.257,2163.795447
449,0,19.2858,8.1354,9.4999,13.7706,16.0629,6.0049,11.906,0.8659,37.54,-538.123,52.191,2324.026692
450,0,19.7925,8.8261,8.8548,14.2316,16.0971,6.0168,11.9308,0.8737,37.77,-540.094,52.288,2345.05043
451,0,20.1341,8.8641,8.8753,14.5146,16.1309,6.0291,11.9554,0.8721,37.62,-543.364,52.28,2412.627165
452,0,18.853,9.168,7.3663,14.4387,16.1646,6.0417,11.9803,0.8752,37.86,-544.17,52.338,1984.063511
453,0,18.5916,9.3884,6.8177,14.5055,16.1989,6.0533,12.0053,0.8688,37.87,-547.775,52.337,2232.352475
454,0,18.607,9.4966,6.718,14.5124,16.2327,6.0653,12.0301,0.8699,37.79,-547.468,52.38,2594.310517
455,0,17.6939,8.8101,6.9184,14.0855,16.2663,6.0775,12.055,0.8672,37.81,-547.208,52.304,1945.080393
456,0,17.8731,8.6923,7.1779,14.1229,16.2998,6.0897,12.0796,0.864,37.54,-546.67,52.263,2236.162472
457,0,18.2346,8.3609,7.9868,14.0069,16.3334,6.1012,12.1042,0.8683,37.62,-546.144,52.285,1869.059814
458,0,18.3337,8.1837,8.2226,14.0474,16.3664,6.1135,12.1286,0.8638,37.43,-544.884,52.197,2432.483208
459,0,17.6013,8.4676,7.2939,13.9599,16.3996,6.1256,12.1533,0.8639,37.66,-545.681,52.201,1777.943238
460,0,18.6863,8.3999,8.2123,14.1941,16.4329,6.1377,12.1778,0.8626,37.53,-547.857,52.229,2564.204959
461,0,18.0257,8.2633,7.9936,13.8888,16.4668,6.1503,12.2027,0.8598,37.83,-553.502,52.184,2016.368786
462,0,17.4205,8.2473,7.6295,13.6637,16.5012,6.1623,12.2277,0.8612,37.93,-559.02,52.158,2224.94741
463,0,18.5607,8.6764,7.884,14.1203,16.5349,6.1745,12.2526,0.8639,37.88,-559.74,52.247,2329.404997
464,0,19.2606,8.4373,8.7942,14.149,16.5687,6.1866,12.2774,0.8632,37.79,-559.2,52.191,2052.436031
465,0,19.5709,8.4921,8.9028,14.296,16.6031,6.1989,12.3025,0.8694,37.93,-562.646,52.225,2271.850059
466,0,18.6771,8.5901,8.0153,14.1916,16.6369,6.2108,12.3272,0.8679,37.72,-563.886,52.195,2403.744794
467,0,18.6548,7.8812,8.964,13.9296,16.6704,6.2227,12.3519,0.866,37.66,-559.84,52.173,2511.399869
468,0,19.0998,8.3426,8.7753,14.1019,16.7044,6.2351,12.3769,0.8662,37.89,-562.733,52.192,2269.398649
469,0,19.0574,8.1451,9.0498,13.9826,16.7383,6.2476,12.4018,0.8694,37.84,-566.649,52.225,2324.993926
470,0,18.0829,8.148,8.2538,13.8012,16.772,6.2599,12.4264,0.8669,37.66,-566.261,52.18,2457.361471
471,0,18.138,8.3536,8.0654,13.839,16.806,6.272,12.4512,0.8702,37.72,-566.735,52.298,2717.799791
472,0,18.4381,8.3984,8.1942,13.9656,16.8395,6.2844,12.4759,0.8681,37.68,-568.016,52.188,2273.43365
473,0,18.0745,8.3208,8.1283,13.7454,16.8732,6.2965,12.5008,0.8663,37.79,-568.147,52.192,2592.416587
474,0,19.0762,8.7027,8.447,14.0465,16.9068,6.3085,12.5254,0.8704,37.62,-568.96,52.26,2217.963433
475,0,19.5304,8.5914,8.9564,14.1026,16.9403,6.3204,12.55,0.8714,37.57,-567.809,52.278,2474.881685
476,0,18.1459,8.7255,7.6863,13.8541,16.9738,6.3328,12.5748,0.8711,37.77,-569.697,52.251,2473.089705
477,0,19.232,8.2837,9.2041,13.8643,17.0076,6.3448,12.5995,0.8697,37.64,-572.316,52.272,2511.660661
478,0,19.3027,8.6186,8.8252,13.979,17.0418,6.3566,12.6242,0.8727,37.76,-575.152,52.29,2783.406186
479,0,19.4879,8.2517,9.4594,13.8969,17.0753,6.3691,12.649,0.8711,37.75,-576.666,52.298,2818.813499
480,0,19.6527,8.1895,9.7613,13.8219,17.1088,6.3813,12.6738,0.8719,37.7,-575.831,52.329,2419.613745
481,0,19.8589,7.985,10.308,13.6859,17.1423,6.394,12.6984,0.8736,37.62,-576.413,52.347,2793.379102
482,0,21.2088,8.491,10.5944,14.2433,17.1761,6.4061,12.7231,0.8764,37.67,-579.022,52.422,2614.20666
483,0,20.0688,7.9494,10.306,13.9334,17.2099,6.4185,12.7477,0.8739,37.61,-581.022,52.307,2488.333838
484,0,19.7881,8.4456,9.4102,14.0523,17.2434,6.4307,12.7725,0.8719,37.72,-581.219,52.323,2063.010238
485,0,20.0745,8.1897,10.1383,13.8664,17.2766,6.443,12.7968,0.8726,37.43,-579.12,52.381,2202.065619
486,0,18.8575,8.6895,8.3883,13.8997,17.3101,6.4549,12.8216,0.8732,37.73,-579.695,52.4,2487.299051
487,0,18.4723,9.06,7.5905,13.9418,17.3438,6.4671,12.8464,0.8756,37.78,-584.198,52.448,2898.196821
488,0,17.9766,9.221,6.8394,14.0363,17.3773,6.4791,12.871,0.8692,37.56,-584.935,52.318,2669.807928
489,0,18.8197,9.5237,7.0645,14.3515,17.4112,6.4911,12.8961,0.8763,38.06,-587.577,52.37,2079.470863
490,0,18.3603,9.7873,6.383,14.31,17.4447,6.5034,12.921,0.8762,37.81,-590.157,52.421,2836.4904
491,0,17.8266,9.2858,6.791,13.8698,17.4784,6.5153,12.9459,0.8772,37.8,-589.811,52.445,2509.604562
492,0,17.6042,9.2283,6.701,13.7949,17.512,6.5271,12.9705,0.8757,37.61,-589.335,52.409,2437.830108
493,0,16.9513,8.904,6.6942,13.4732,17.5449,6.5392,12.9948,0.8762,37.33,-586.198,52.455,2671.531516
494,0,16.8,8.5605,7.0209,13.3386,17.5777,6.5517,13.0192,0.8788,37.43,-584.126,52.455,2616.626148
495,0,16.7128,8.9173,6.4705,13.4449,17.6114,6.5635,13.0439,0.8793,37.63,-589.156,52.325,2055.13484
496,0,17.3222,9.1358,6.758,13.5483,17.6449,6.5752,13.0684,0.8804,37.5,-592.018,52.355,2819.631329
497,0,16.0227,9.4365,5.418,13.2882,17.6787,6.5868,13.0928,0.8867,37.41,-592.014,52.488,3003.766459
498,0,15.7358,9.0101,5.7335,13.1122,17.7125,6.5981,13.1171,0.8809,37.34,-594.611,52.37,2582.011512
499,0,15.6587,9.5383,4.9807,13.2597,17.7464,6.6099,13.1416,0.8809,37.58,-595.656,52.402,2936.194542
500,0,17.1739,9.8916,5.585,13.8173,17.7804,6.6208,13.1662,0.8892,37.56,-598.059,52.504,2558.204691
501,0,18.0469,9.8483,6.2579,14.0608,17.8141,6.6326,13.1908,0.8873,37.6,-599.489,52.6,2542.468225
502,0,18.1581,9.7087,6.5612,14.0081,17.8482,6.6441,13.2156,0.8824,37.72,-602.531,52.454,2372.17012
503,0,17.9972,9.8216,6.2745,14.021,17.8817,6.656,13.24,0.8855,37.46,-601.83,52.471,2922.828541
504,0,17.791,9.5209,6.41,13.9801,17.9156,6.6674,13.2646,0.8825,37.61,-602.598,52.481,2691.551675
505,0,18.1517,9.1298,7.1652,13.9767,17.9499,6.6787,13.2892,0.8802,37.57,-605.722,52.439,3023.593338
506,0,19.1855,9.1974,7.9784,14.1296,17.9844,6.6905,13.3143,0.8849,37.96,-611.703,52.571,2437.699741
507,0,18.7268,9.0625,7.8338,13.9505,18.019,6.7016,13.3391,0.8798,37.75,-614.316,52.504,2473.739734
508,0,18.2456,9.1929,7.229,13.9437,18.0534,6.713,13.3637,0.8878,37.68,-614.052,52.506,3013.237527
509,0,19.1656,9.5061,7.5176,14.2619,18.088,6.7249,13.3885,0.8953,37.7,-615.759,52.606,3012.634695
510,0,19.2605,9.543,7.6514,14.1862,18.1228,6.7361,13.4132,0.8941,37.73,-618.663,52.643,2660.660436
511,0,19.0847,9.4532,7.7678,13.9837,18.1572,6.7478,13.4381,0.892,37.78,-619.09,52.648,2923.212596
512,0,19.0381,9.5029,7.6901,13.9652,18.1924,6.7585,13.4628,0.8905,37.7,-621.455,52.566,2393.997677
513,0,19.2879,9.5043,7.9999,13.9038,18.2279,6.7696,13.4878,0.8878,37.88,-626.839,52.523,2442.55693
514,0,18.7603,9.0615,8.0705,13.7483,18.2627,6.7814,13.5125,0.8853,37.76,-628.23,52.46,2466.81639
515,0,19.0419,9.1509,7.9801,14.0309,18.2975,6.7926,13.5376,0.8825,37.94,-626.481,52.451,2753.113693
516,0,18.6583,8.8905,8.0587,13.8291,18.3323,6.804,13.5626,0.8836,37.96,-628.305,52.476,2785.9611
517,0,19.2524,9.0324,8.2765,14.0635,18.3671,6.8157,13.5877,0.8878,38.02,-630.629,52.512,3059.008801
518,0,19.2709,9.0865,8.3009,14.0036,18.402,6.8275,13.6127,0.8885,37.92,-632.627,52.52,3470.825183
519,0,19.5682,9.171,8.3736,14.1436,18.4365,6.8395,13.6377,0.8859,37.97,-633.332,52.508,2686.612219
520,0,20.2406,9.672,8.2324,14.4562,18.4711,6.8514,13.6627,0.8836,37.92,-633.379,52.525,3005.270749
521,0,20.0449,9.5857,8.2028,14.3764,18.5064,6.8628,13.6878,0.886,38.02,-635.613,52.557,3327.74023
522,0,20.7262,9.9293,8.2329,14.684,18.5417,6.8738,13.713,0.892,38.06,-639.195,52.647,3473.646251
523,0,20.6155,9.971,8.1214,14.6432,18.5762,6.8854,13.7379,0.8921,37.88,-638.085,52.652,2798.454751
524,0,19.3838,9.4043,7.9783,14.1212,18.6119,6.8966,13.763,0.8906,37.99,-639.892,52.663,3117.779775
525,0,19.0562,9.3988,7.742,14.0354,18.6468,6.908,13.7879,0.8884,37.85,-642.526,52.591,3319.583155
526,0,19.0904,9.4742,7.7413,13.9948,18.6815,6.9195,13.8124,0.892,37.57,-638.838,52.621,3194.81548
527,0,18.4963,9.196,7.5875,13.8328,18.7164,6.9309,13.8373,0.8937,37.87,-640.154,52.711,2739.460724
528,0,19.2389,9.7765,7.4411,14.1413,18.7516,6.9423,13.8622,0.897,37.86,-643.933,52.733,3548.432863
529,0,18.9493,9.419,7.6988,13.9514,18.7865,6.9537,13.8871,0.8953,37.85,-644.929,52.701,3086.201328
530,0,19.5095,9.7581,7.7011,14.1702,18.822,6.9652,13.9121,0.8971,37.95,-649.673,52.732,3324.203592
531,0,18.8775,9.3339,7.6925,13.9711,18.8572,6.9765,13.9372,0.8851,37.96,-651.074,52.552,3665.368753
532,0,19.351,9.3422,8.1382,13.9906,18.8924,6.9883,13.9622,0.8872,37.91,-652.209,52.49,2510.902409
533,0,19.5505,9.5927,8.0763,14.0015,18.9273,6.9996,13.987,0.8905,37.83,-652.826,52.529,3084.977685
534,0,19.4117,9.2649,8.3783,13.8886,18.9623,7.0112,14.0118,0.8886,37.75,-650.925,52.484,3114.767915
535,0,19.1833,8.9205,8.5888,13.7941,18.9971,7.023,14.0367,0.8843,37.82,-652.218,52.52,2576.947818
536,0,19.1937,9.2773,8.073,13.9634,19.0323,7.0345,14.0619,0.8854,38.07,-656.181,52.478,2962.597799
537,0,19.388,9.1905,8.444,13.8735,19.0675,7.0462,14.0868,0.8843,37.9,-658.402,52.522,3475.277579
538,0,19.5625,9.4031,8.1363,14.143,19.1023,7.058,14.1116,0.8847,37.76,-656.857,52.486,3570.782634
539,0,18.7883,9.0714,8.081,13.7559,19.137,7.0697,14.1363,0.885,37.62,-655.98,52.511,2964.821612
540,0,19.0881,9.493,7.7288,13.9863,19.1716,7.0812,14.1612,0.8861,37.85,-655.771,52.566,3123.82819
541,0,18.9542,9.6211,7.4137,14.0394,19.2064,7.0927,14.1861,0.8834,37.85,-658.029,52.507,3484.464825
542,0,19.5116,9.65,7.6779,14.3038,19.2413,7.1043,14.211,0.8816,37.85,-660.575,52.484,2651.039226
543,0,19.5568,9.5325,7.9056,14.2388,19.2759,7.1166,14.2357,0.881,37.69,-661.429,52.448,3466.640917
544,0,19.9174,9.7819,7.9325,14.3231,19.3103,7.1284,14.2606,0.8844,37.86,-660.547,52.498,3009.140587
545,0,20.2305,9.9303,7.9434,14.4768,19.3452,7.14,14.2858,0.8873,38.06,-664.734,52.615,3329.885668
546,0,20.3962,10.0989,7.6986,14.7187,19.3801,7.1517,14.3108,0.8805,37.94,-668.229,52.533,3204.647986
547,0,21.2144,10.2308,8.2668,14.8368,19.4149,7.1633,14.3358,0.8842,37.89,-667.753,52.577,3417.022289
548,0,20.8209,10.0734,8.2548,14.6128,19.4498,7.1753,14.3608,0.8804,37.94,-668.657,52.487,3589.216233
549,0,20.1419,9.7765,8.1414,14.3441,19.4846,7.1871,14.3857,0.8773,37.89,-671.18,52.445,3107.12391
550,0,19.378,9.672,7.8233,14.0027,19.5194,7.1987,14.4107,0.8768,37.95,-671.145,52.371,3585.807199
551,0,18.5368,9.3977,7.552,13.7071,19.5537,7.2105,14.4354,0.876,37.67,-669.739,52.356,3349.101614
552,0,20.2824,9.7974,8.131,14.474,19.5889,7.222,14.4605,0.8748,38.04,-672.092,52.306,2878.624632
553,0,21.6187,10.2368,8.5213,14.9806,19.6239,7.2332,14.4855,0.8756,37.93,-676.341,52.337,3575.698772
554,0,21.402,10.4984,8.0451,14.9785,19.659,7.2442,14.5107,0.8785,38.07,-676.774,52.377,3230.026411
555,0,21.0504,10.4863,7.6038,15.0803,19.6935,7.2557,14.5357,0.8753,37.97,-676.707,52.31,3546.275847
556,0,20.2694,10.404,7.051,14.9345,19.7278,7.2674,14.5608,0.8746,37.96,-675.127,52.231,3031.713278
557,0,20.4474,10.3843,7.2491,14.934,19.7626,7.2792,14.5857,0.8851,37.91,-677.569,52.416,3419.003189
558,0,20.483,10.6715,6.751,15.1805,19.797,7.2912,14.6108,0.8862,38.04,-679.467,52.485,3795.600945
559,0,20.3574,10.8976,6.4584,15.1214,19.8312,7.3038,14.6361,0.8836,38.18,-681.859,52.497,3614.306658
560,0,20.1165,11.1058,5.9591,15.1716,19.8659,7.3159,14.6614,0.8848,38.16,-684.658,52.487,3546.822346
561,0,20.8651,11.1527,6.4569,15.3755,19.9006,7.3273,14.6865,0.8851,37.99,-685.464,52.487,3783.488133
562,0,20.7179,11.1725,6.3858,15.2797,19.9354,7.3391,14.7117,0.8854,38.1,-685.668,52.509,3336.524168
563,0,20.6569,10.8153,6.8699,15.0917,19.9697,7.3509,14.7368,0.8849,38.04,-686.201,52.464,3706.676981
564,0,21.048,10.6184,7.5328,15.0169,20.0044,7.3626,14.7619,0.883,37.96,-687.581,52.47,3242.587872
565,0,21.5851,11.1269,7.1689,15.4093,20.0389,7.3745,14.7869,0.8824,37.93,-688.303,52.485,3201.845384
