lagrangian/avg_J_D,eval/feasible,lagrangian/avg_J_P,rollout/ep_rew_mean,tiles/enhancement_freq_max,eval/J_Q,lagrangian/mu_P,time/time_elapsed,lagrangian/mu_D,eval/mean_coverage,eval/mean_psnr_db,time/total_timesteps,eval/mean_stall_sec,eval/mean_power_mw,tiles/enhancement_freq_std,eval/mean_n_tiles,physical/mean_n_enhanced_tiles,eval/J_D,lagrangian/avg_J_B,time/iterations,eval/J_B,physical/mean_coverage,eval/violation,time/fps,rollout/ep_len_mean,physical/mean_stall_seconds,eval/J_P,lagrangian/mu_B,lagrangian/n_episodes,physical/mean_power_mW,train/explained_variance,train/n_updates,train/pds_value_loss,train/policy_gradient_loss,train/clip_fraction,train/entropy_loss,train/loss,train/learning_rate,train/value_loss,train/clip_range,train/approx_kl
15.382683463026313,0.0,7.948290982953632,-56.54601561,0.875,26.98218470235209,1.0977476912038218,395,2.294255513434519,0.8875883297447902,52.46530388491948,55296,0.3677548950177056,29.97685185185185,0.12178299862751833,34.03703703703704,38.30266203703704,11.168622722155513,18.173780851777693,32,16.149585351900193,0.9234566843142086,21.84083322906543,139,36.0,0.5074873177348558,9.122625155009725,1.8265192540301716,48,26.0923032407408,0.004504263401031494,310,3.818127347804882,-0.02939228987907646,0.11423611111111111,-45.64668868735985,1140.6627197265625,0.0003,2341.6142749927662,0.2,0.013653073
14.958927441849967,0.0,8.334687004703786,-57.22129302999999,0.8796296296296297,26.99908225135542,1.1023344087155813,408,2.331402832039144,0.8886128118080578,52.46743140034169,57024,0.35984965081547265,28.935185185185187,0.1252548161038686,33.425925925925924,38.457175925925924,10.908609818638498,18.242524232211455,33,15.85277006768897,0.9276917704560433,20.96735334567307,139,36.0,0.4930686779642825,8.805973459345603,1.8521255646107002,48,27.437789351851915,-0.07832682132720947,320,2.4062697920534344,-0.0395201714657661,0.2714699074074074,-45.63427316171152,62.1141242980957,0.0003,178.4774653116862,0.2,0.031135926
15.154978116564656,0.0,8.271667301378693,-58.494329969999995,0.8252314814814815,26.943430808643086,1.106763576969028,422,2.3690402773305554,0.88744159143857,52.421968968398936,58752,0.3523851845845462,28.125000000000004,0.11285680746467627,33.5,38.53356481481482,10.687371271006462,18.28843678492048,34,15.887570696173347,0.9217732974063426,20.515332952257523,139,36.0,0.49881318390879525,8.540390985077712,1.8778466565730014,48,27.21354166666672,-0.004816651344299316,330,3.405459036650481,-0.03435581394781669,0.13327546296296297,-45.63075435779713,1155.26806640625,0.0003,2217.416555899161,0.2,0.015920771
14.96354090731784,0.0,8.268602421759423,-59.80628134,0.8692129629629629,27.170725350812884,1.1111850830234267,435,2.40619912959885,0.8946144057753576,52.619457145221084,60480,0.3783328398857437,25.231481481481485,0.12029469249380412,34.81481481481482,38.54050925925926,11.480871067669595,18.288704836834146,35,16.529976718277428,0.9274754537075707,21.096305924453617,138,36.0,0.49233933239905964,7.685458138506594,1.9035684186650867,48,27.2135416666667,-0.07403147220611572,340,2.4720495065053303,-0.04580456596902675,0.31765046296296295,-45.6184393423575,45.461490631103516,0.0003,119.80154351128472,0.2,0.041753627
15.23868036628268,0.0,8.050731363976602,-60.89825087,0.8709490740740741,27.30215479334269,1.1150619114333682,449,2.4440458305145567,0.8985596906635381,52.699096922851986,62208,0.3771938542257713,25.115740740740744,0.12264252000099517,34.675925925925924,38.36516203703704,11.44387938932906,18.20279723832936,36,16.465316535809247,0.9294423727180282,20.96927223872855,138,36.0,0.5013351422739807,7.660076313590241,1.9290754117609101,48,26.548032407407465,0.00905156135559082,350,2.3543033838272094,-0.028253949788847457,0.10758101851851852,-45.630098300509985,842.6744995117188,0.0003,1992.752525499132,0.2,0.012975731
14.901780864714661,0.0,8.076937193775851,-61.978387760000004,0.8622685185185185,27.043087491167864,1.1190042544178078,462,2.4810502826763434,0.890006235689333,52.458370887005636,63936,0.38619483387849657,20.71759259259259,0.11727242028913286,34.4537037037037,38.269675925925924,11.711284765134955,18.161931292166425,37,16.336503582155164,0.910131157259307,19.94778834729012,138,36.0,0.49027590510794167,6.263807960257982,1.9544802399913261,48,26.598668981481524,-0.10278987884521484,360,2.5424014744935213,-0.04003120464600485,0.2896412037037037,-45.63082565025047,33.0181884765625,0.0003,98.06133160061306,0.2,0.03711421
15.061979836357343,0.0,8.125406152322077,-63.32481366000001,0.859375,27.15781657477174,1.1230677697986131,476,2.518455232267237,0.8938111872905226,52.58658991711635,65664,0.39078535401134146,20.949074074074073,0.11896313377261397,34.53703703703704,38.38368055555556,11.851818569968904,18.217233577097133,38,16.377685677329595,0.9219754772122153,20.1295042472985,137,36.0,0.4953881788749016,6.345687610194733,1.980023323934069,48,26.7939814814815,0.005971014499664307,370,2.6811010864045883,-0.03610692576815685,0.1416087962962963,-45.60365447998047,918.7735595703125,0.0003,2099.692063169126,0.2,0.015176164
14.502200298501107,0.0,8.207443086631875,-63.719407520000004,0.8501157407407407,27.033736865019154,1.1273363775151928,489,2.5544607330134896,0.8893778422682311,52.48311212569962,67392,0.38313360761063336,20.25462962962963,0.12050675242382863,33.5,38.092013888888886,11.620658549709894,18.07273713522072,39,15.891372155054027,0.9244952735015851,19.41203070476392,137,36.0,0.4777170138827414,6.153592389084335,2.0052051667721207,48,27.047164351851823,-0.01936960220336914,380,0.58277015702592,-0.036779355168066644,0.3140046296296296,-45.58570074858489,13.933159828186035,0.0003,51.11891411675347,0.2,0.03437355
14.968761613054014,0.0,8.146213367533994,-64.79471629000001,0.8408564814814815,27.11609664947927,1.1314519109340277,503,2.5916326370461245,0.8919978485174873,52.52102294745915,69120,0.3940238106058817,20.138888888888886,0.12053215126300333,34.32407407407407,38.38773148148148,11.953836728519988,18.210725055338113,40,16.282835105483244,0.9230260604307154,20.13667183400323,137,36.0,0.49316005300292637,6.112771061142712,2.030731979410466,48,26.822916666666643,-0.0008977651596069336,390,3.8885973502088476,-0.028634262435069238,0.08559027777777778,-45.595056039315686,1205.3040771484375,0.0003,2595.0667326750577,0.2,0.011742862
14.896475884283527,0.0,8.230462647914543,-66.67312173999998,0.8373842592592593,27.082149716597986,1.135778067553814,516,2.6286238267568334,0.8907871841277846,52.545824849706264,70848,0.39799457324467213,19.560185185185187,0.11735958795327509,34.65740740740741,38.355324074074076,12.088707836316665,18.192810878686114,41,16.44613758911757,0.9281475750913759,20.434845425434233,137,36.0,0.49096683438807687,5.939669231734546,2.0562140066071812,48,27.133969907407472,-0.07192814350128174,400,4.071198641370844,-0.037117596212084644,0.21828703703703703,-45.600064793339484,82.69573211669922,0.0003,223.117761626067,0.2,0.026772618
