lagrangian/avg_J_B,eval/J_B,eval/J_P,eval/mean_coverage,eval/mean_n_tiles,time/total_timesteps,physical/mean_stall_seconds,lagrangian/mu_P,lagrangian/avg_J_D,tiles/enhancement_freq_max,eval/mean_stall_sec,physical/mean_n_enhanced_tiles,tiles/enhancement_freq_std,lagrangian/mu_D,eval/mean_psnr_db,time/iterations,lagrangian/avg_J_P,lagrangian/n_episodes,physical/mean_coverage,eval/feasible,physical/mean_power_mW,time/time_elapsed,rollout/ep_rew_mean,eval/violation,rollout/ep_len_mean,eval/J_Q,lagrangian/mu_B,eval/mean_power_mw,eval/J_D,time/fps,train/approx_kl,train/loss,train/explained_variance,train/entropy_loss,train/pds_value_loss,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/value_loss,train/clip_range
18.15189203903704,16.567104637187622,8.752131602015494,0.9117912094173661,34.97222222222222,43200,0.5172318861660801,1.2276794460493,15.725251261724287,0.8715277777777778,0.4013867594767198,38.24710648148148,0.11862332225582486,2.0233944888016304,52.84950531731954,25,7.890485579490666,48,0.9228599822184634,0.0,25.983796296296372,187,-50.41663359999998,25.959514667932076,36.0,27.674490269166373,1.6850218625701086,28.819444444444446,12.16027842872896,230,0.036674317,73.40137481689453,-0.08820688724517822,-45.66595189129865,3.8620718090622512,240,-0.04227936895633185,0.31655092592592593,0.0003,193.68523291128653,0.2
18.212660448380277,16.18901110571459,8.286408333079349,0.9028450120795798,34.14814814814815,44928,0.5272876020753656,1.2372014869916466,16.012513700807606,0.8721064814814815,0.395686811740492,38.38194444444444,0.11957453790346198,2.0631257730536494,52.659909462238296,26,7.808816376938669,48,0.9164176993528398,0.0,25.651041666666703,194,-51.83693796999998,24.94944038905902,36.0,27.413512852484,1.7120535136910593,27.199074074074073,11.994020950265076,230,0.017707206,952.4374389648438,0.002104520797729492,-45.66143140439634,2.739913805325826,250,-0.03258707473330476,0.15358796296296295,0.0003,1817.190547688802,0.2
18.155020647137263,16.01034975654048,7.668394061313375,0.9005171456964086,33.75925925925926,46656,0.5227403152532833,1.2467129176222582,15.867120272372427,0.8373842592592593,0.39066196316366214,38.25925925925926,0.11977834281053293,2.1024935737345807,52.74709131697055,27,7.80457225224464,48,0.9211735906748911,0.0,25.651041666666735,201,-53.36723816999998,24.00803244918007,36.0,27.353975669852275,1.7389410653089024,25.23148148148148,11.849288631326212,231,0.03822646,45.81433868408203,-0.09382808208465576,-45.65887879265679,3.0576493276490107,260,-0.03990114227420202,0.3346064814814815,0.0003,107.42684180648239,0.2
18.158581483158695,16.223799286980597,7.884285589463911,0.9043121843178262,34.2037037037037,48384,0.5208430367695603,1.2563751525276126,15.795452521273416,0.8732638888888888,0.3920756981884501,38.282986111111114,0.12330477883205311,2.1416822050377644,52.79667433808052,28,7.864893962141715,48,0.9236736956709082,0.0,25.868055555555603,209,-54.52256002,24.480536791872833,36.0,27.477644172066174,1.7658375190167992,25.925925925925924,11.892451915428325,231,0.016963677,787.0462036132812,0.005528569221496582,-45.65414699978299,2.280000750223796,270,-0.0362643840343312,0.16064814814814815,0.0003,1736.3000393337675,0.2
18.220548018735077,15.718447039101292,7.861840328881297,0.8950037789602455,33.15740740740741,50112,0.5166359097573301,1.2657453788301516,15.688644449027295,0.8634259259259259,0.375989429004961,38.390625,0.12216371832280636,2.1806038161603327,52.63974619467479,29,7.748090521015592,48,0.9268760144541879,0.0,25.542534722222218,216,-55.56863590000001,23.460165201292703,36.0,27.189548386949983,1.792888889063637,25.810185185185187,11.399877833310116,231,0.029502992,61.67864990234375,-0.08472871780395508,-45.65778745015462,3.1342307909771248,280,-0.03483838532119989,0.246875,0.0003,150.72006174723307,0.2
18.188583597703406,15.477616596615619,8.33412804423162,0.8955181015176296,32.666666666666664,51840,0.5159829279333534,1.275648604690108,15.6924284685199,0.8883101851851852,0.3584381143349586,38.329282407407405,0.1259795113200554,2.2195348873316325,52.635216560933316,30,7.961290343982565,48,0.9300981866746324,0.0,26.258680555555642,223,-56.80497212,23.147422770812884,36.0,27.1920284728814,1.8198603480578954,27.314814814814813,10.855678129965645,231,0.015271906,1139.102294921875,0.004184246063232422,-45.65764172871908,3.1660805066426594,290,-0.032541521545499566,0.1284722222222222,0.0003,2210.5186161747683,0.2
18.24271918370788,16.196454449281816,8.316980904566966,0.8928405823263076,34.166666666666664,53568,0.5196032194258331,1.2849535118409747,15.800157883404404,0.8553240740740741,0.3808875509988902,38.454861111111114,0.12455343085772431,2.2587352820401434,52.672011417698094,31,7.721962860346622,48,0.934113308515555,0.0,25.426793981481495,231,-58.20789204999999,24.55343508869996,36.0,27.123644335283757,1.846967146017165,27.314814814814813,11.559999734851177,231,0.028288165,61.57826614379883,-0.07101356983184814,-45.66814657140661,2.7205469338982193,300,-0.034882216221066534,0.22962962962962963,0.0003,175.72333266646774,0.2
18.150838277225276,16.238218130470326,8.467162306073918,0.8941041052258889,34.24074074074074,55296,0.5106242142799567,1.294436599059829,15.486884237795863,0.875,0.37941697149433246,38.25231481481482,0.12302537054443295,2.297152492634633,52.61614426809107,32,7.793234887541669,48,0.9235842893893604,0.0,25.600405092592638,238,-59.377082310000006,24.707670447435767,36.0,27.16423591524865,1.8738442417102283,27.89351851851852,11.522290010891524,231,0.013148357,1201.5701904296875,0.004841506481170654,-45.65622906155056,3.913537448865396,310,-0.02839654982952332,0.10491898148148149,0.0003,2457.218757233796,0.2
18.226428900122137,15.987949740336779,8.277211379353439,0.8939700957315116,33.73148148148148,57024,0.4959644427375402,1.3049772290797292,15.051502357951554,0.8813657407407407,0.3715679348524394,38.420138888888886,0.1270710663651545,2.334481248529512,52.60376512176047,33,8.216252007960131,48,0.928026443935319,0.0,27.047164351851922,245,-60.12822321999999,24.00428748894216,36.0,27.129559317307855,1.9009103139605337,27.199074074074076,11.259126369251945,231,0.032566197,57.38977813720703,-0.08168244361877441,-45.64383424829553,2.390714660397282,320,-0.03892023084961154,0.2666087962962963,0.0003,164.91881603664822,0.2
18.274697587058693,15.980147432008211,8.074682513946396,0.8862179215317513,33.71296296296296,58752,0.5046189568467556,1.3151422084264637,15.335776630229885,0.8258101851851852,0.35975675552871794,38.505208333333336,0.11475871764048343,2.3725206901050866,52.42699224740932,34,8.065991738693796,48,0.9224047217496879,0.0,26.548032407407465,253,-61.602000909999994,23.435880251872938,36.0,26.897759126915073,1.9280970579281804,26.504629629629633,10.90105030591833,232,0.014516766,1210.1895751953125,-0.004086017608642578,-45.648485494543,3.4009833923092594,330,-0.0326990018012347,0.12262731481481481,0.0003,2323.4977765118633,0.2
